ExpID: 1761032908
Start Location: 802
Number of Location: 300
StartTime: 2025-10-21 03:48:28.340106

Item: 802, Location ID: _qakk-_UWKFcp6zeayf6jQ_37.750580_-122.442764, lat:37.75058, long:-122.442764, alt245, time(sec): 74.18593692779541
Item: 880, Location ID: QFATJpr76YNR_pS2kmQJeQ_37.781636_-122.438246, lat:37.781636, long:-122.438246, alt150, time(sec): 51.41023874282837
Item: 881, Location ID: KINxGaARFgUkWX8wZtAseQ_37.774124_-122.424066, lat:37.774124, long:-122.424066, alt125, time(sec): 51.24651837348938
Item: 882, Location ID: FoCCA7hs-LMovGM0IV7Y-A_37.748081_-122.443179, lat:37.748081, long:-122.443179, alt270, time(sec): 51.277804136276245
Item: 883, Location ID: TWKGOXmxcDs-BjD6RwDDcw_37.745880_-122.391867, lat:37.74588, long:-122.391867, alt100, time(sec): 51.35662341117859
Item: 884, Location ID: ewDFrNC2CQViyWSTEeszcw_37.770612_-122.389621, lat:37.770612, long:-122.389621, alt100, time(sec): 51.39853525161743
Item: 885, Location ID: RlyxTe4PG5ei6EOeckUg0Q_37.782931_-122.441823, lat:37.782931, long:-122.441823, alt161, time(sec): 51.44374966621399
Item: 886, Location ID: 9fTn_1FfosL8yP97h_Y85A_37.742622_-122.449059, lat:37.742622, long:-122.449059, alt270, time(sec): 51.28552198410034
Item: 887, Location ID: Q-9hS5DUkOJdHuGL2R91cw_37.767338_-122.447270, lat:37.767338, long:-122.44727, alt210, time(sec): 51.44004011154175
Item: 888, Location ID: wTw2pIi2bw_SGPV_2Hx1gQ_37.744747_-122.398156, lat:37.744747, long:-122.398156, alt103, time(sec): 51.295878648757935
Item: 889, Location ID: 22SLOAR1KdKcAd3yhENoRQ_37.756538_-122.410459, lat:37.756538, long:-122.410459, alt111, time(sec): 51.226876974105835
Item: 890, Location ID: -RklO2fihrc2h16oZIbVZA_37.759012_-122.409735, lat:37.759012, long:-122.409735, alt113, time(sec): 51.28443694114685
Item: 891, Location ID: UOsDnds5gjncdzolLK_7oA_37.779232_-122.446212, lat:37.779232, long:-122.446212, alt191, time(sec): 51.355021715164185
Item: 892, Location ID: oisYIOr9MuBVP5RCSPKv6A_37.755897_-122.401775, lat:37.755897, long:-122.401775, alt159, time(sec): 51.39463019371033
Item: 893, Location ID: 6fD0VG3wwaJgIRYyuQYkXQ_37.758970_-122.447577, lat:37.75897, long:-122.447577, alt274, time(sec): 51.25312924385071
Item: 894, Location ID: TmJVnQ8i_895h58Ox9BElw_37.774022_-122.445676, lat:37.774022, long:-122.445676, alt174, time(sec): 51.32502627372742
Item: 895, Location ID: N5haNZu5RHgkrp2hIRgwzA_37.788959_-122.394778, lat:37.788959, long:-122.394778, alt124, time(sec): 51.42554068565369
Item: 896, Location ID: DPbgSHi8Qd9X5z7BnfGOXA_37.748606_-122.425441, lat:37.748606, long:-122.425441, alt148, time(sec): 51.403783082962036
Item: 897, Location ID: BobyDlxEvko4SMboSSp1TQ_37.772701_-122.441127, lat:37.772701, long:-122.441127, alt173, time(sec): 51.32452154159546
Item: 898, Location ID: KpzC9wTRGPLI2a0Dog8HVQ_37.789820_-122.448530, lat:37.78982, long:-122.44853, alt195, time(sec): 51.21140694618225
Item: 899, Location ID: NBDH3ekay0ixD9FF3lVyQg_37.759396_-122.440934, lat:37.759396, long:-122.440934, alt173, time(sec): 51.398181438446045
Item: 900, Location ID: xmB4XwsTiP5VHqzoQJ059w_37.775416_-122.449390, lat:37.775416, long:-122.44939, alt198, time(sec): 51.19758057594299
Item: 901, Location ID: gBkT3BVLkBDI0i_nSLtFqQ_37.758047_-122.440870, lat:37.758047, long:-122.44087, alt212, time(sec): 51.31104373931885
Item: 902, Location ID: YCJc1deGg40PEHCjJb6N-Q_37.755333_-122.411234, lat:37.755333, long:-122.411234, alt112, time(sec): 51.332677125930786
Item: 903, Location ID: di6f14CeHf2diQupc7q7Tg_37.756934_-122.427990, lat:37.756934, long:-122.42799, alt174, time(sec): 51.32624554634094
Item: 904, Location ID: 2QJE0WCoysauazkp79FtXA_37.782158_-122.439295, lat:37.782158, long:-122.439295, alt156, time(sec): 51.38572311401367
Item: 905, Location ID: LuupHnVuhvLUmv1ptIFnTg_37.773835_-122.424657, lat:37.773835, long:-122.424657, alt131, time(sec): 51.19570446014404
Item: 906, Location ID: dE8ipxpep7Y-6zYm_BspEQ_37.771681_-122.407627, lat:37.771681, long:-122.407627, alt106, time(sec): 51.332321882247925
Item: 907, Location ID: VdCBD-Lscmft6Ca2rrxZlg_37.772952_-122.446382, lat:37.772952, long:-122.446382, alt176, time(sec): 51.298686504364014
Item: 908, Location ID: lxFudnYOVQVZ6Xi6QlY1Zg_37.754096_-122.423166, lat:37.754096, long:-122.423166, alt130, time(sec): 51.3683500289917
Item: 909, Location ID: Wdvss2AiHsPV7wphTbllwg_37.736670_-122.443313, lat:37.73667, long:-122.443313, alt228, time(sec): 51.26298999786377
Item: 910, Location ID: mGC17ojgQ45WDZPHNYPIig_37.773606_-122.426198, lat:37.773606, long:-122.426198, alt148, time(sec): 51.21807527542114
Item: 911, Location ID: yGar4JPF_OjHMN0p-i6INA_37.752759_-122.396506, lat:37.752759, long:-122.396506, alt134, time(sec): 51.342368602752686
Item: 912, Location ID: oKkJlGXTgCmRrvJ1VO_4Ew_37.768918_-122.389724, lat:37.768918, long:-122.389724, alt100, time(sec): 51.20964002609253
Item: 913, Location ID: pN-WcfadjJ9iV-5pANxRKw_37.767781_-122.419958, lat:37.767781, long:-122.419958, alt111, time(sec): 51.2930383682251
Item: 914, Location ID: Jt0i7T1dxmYDCS1oheLdKQ_37.752488_-122.419078, lat:37.752488, long:-122.419078, alt125, time(sec): 51.32619524002075
Item: 915, Location ID: eT_eJaOB1CQsB7HprQqMeQ_37.775145_-122.442921, lat:37.775145, long:-122.442921, alt168, time(sec): 51.37855911254883
Item: 916, Location ID: R7lEK8O6a3WTQAetA75Ufg_37.745892_-122.431385, lat:37.745892, long:-122.431385, alt193, time(sec): 51.2833194732666
Item: 917, Location ID: cmsBCrQScJ93PCj-3gqAWA_37.782774_-122.390901, lat:37.782774, long:-122.390901, alt115, time(sec): 51.194212436676025
Item: 918, Location ID: 4k2MQcsGcqrI5i5ct0fBXA_37.757263_-122.428170, lat:37.757263, long:-122.42817, alt162, time(sec): 51.33750104904175
Item: 919, Location ID: 2wiDrKzLZNSuQ1YUM_oJ5Q_37.775607_-122.421876, lat:37.775607, long:-122.421876, alt119, time(sec): 51.369527101516724
Item: 920, Location ID: i5CI9UzGn4kNkK5ow-iBPg_37.737250_-122.430400, lat:37.73725, long:-122.4304, alt214, time(sec): 51.31349587440491
Item: 921, Location ID: rBtvbzbWmiMK6FALPzcl0w_37.788014_-122.433449, lat:37.788014, long:-122.433449, alt155, time(sec): 51.20846176147461
Item: 922, Location ID: rSelg9JZ7VRFwRb0q1Oswg_37.755611_-122.415920, lat:37.755611, long:-122.41592, alt120, time(sec): 51.30319809913635
Item: 923, Location ID: hLcD79g5Ll8dWY13uqu5pA_37.782878_-122.412370, lat:37.782878, long:-122.41237, alt121, time(sec): 51.23090720176697
Item: 924, Location ID: MVdhBCoWOpGL4mLhwld4KA_37.776629_-122.414206, lat:37.776629, long:-122.414206, alt115, time(sec): 51.26338720321655
Item: 925, Location ID: eeHLf3a5JSSx3bxb86l_Eg_37.757734_-122.450050, lat:37.757734, long:-122.45005, alt318, time(sec): 51.32697343826294
Item: 926, Location ID: gH_Y30hJx2nEHbOATXErFw_37.765075_-122.439773, lat:37.765075, long:-122.439773, alt226, time(sec): 51.29076385498047
Item: 927, Location ID: 1h1O7-3NL8CRzXAnzTFP3g_37.789818_-122.445919, lat:37.789818, long:-122.445919, alt201, time(sec): 51.26195955276489
Item: 928, Location ID: YT5FpU2MRn1sB-lwKqr83A_37.786257_-122.428337, lat:37.786257, long:-122.428337, alt160, time(sec): 51.409508228302
Item: 929, Location ID: BwH1XEvHvcEB2tgVaM1j2g_37.789126_-122.409499, lat:37.789126, long:-122.409499, alt148, time(sec): 51.260334730148315
Item: 930, Location ID: 1FUgGmhQdQpk9gyOY4vhvA_37.769021_-122.445919, lat:37.769021, long:-122.445919, alt195, time(sec): 51.385775327682495
Item: 931, Location ID: JJe4cJg9Xvo2inQpN3drFA_37.740244_-122.418004, lat:37.740244, long:-122.418004, alt174, time(sec): 51.294305086135864
Item: 932, Location ID: 4Xi5aJkmw8byq3lH_t5f3A_37.746399_-122.440216, lat:37.746399, long:-122.440216, alt277, time(sec): 51.34013319015503
Item: 933, Location ID: nuxWyaEv5BGQMzGpwcE5QQ_37.746434_-122.405282, lat:37.746434, long:-122.405282, alt134, time(sec): 51.19124150276184
Item: 934, Location ID: XmVi_xSvFYg6pUmwIJvCXg_37.786109_-122.445169, lat:37.786109, long:-122.445169, alt169, time(sec): 51.2830913066864
Item: 935, Location ID: I7xxny8kW9jiVuF7N_wc_w_37.747158_-122.436417, lat:37.747158, long:-122.436417, alt219, time(sec): 51.39389371871948
Item: 936, Location ID: twKYKWh1wmSTKGZc7yDyYQ_37.750052_-122.390935, lat:37.750052, long:-122.390935, alt103, time(sec): 51.36791634559631
Item: 937, Location ID: MuziEkeKh6nb8NiaS7OFtA_37.743845_-122.413236, lat:37.743845, long:-122.413236, alt169, time(sec): 51.181479930877686
Item: 938, Location ID: uGqcU1yLdrcdnzBga6MN4Q_37.771837_-122.447738, lat:37.771837, long:-122.447738, alt181, time(sec): 51.31751108169556
Item: 939, Location ID: -5M368891LsYnpCL-esGgg_37.746807_-122.399469, lat:37.746807, long:-122.399469, alt100, time(sec): 51.31079173088074
Item: 940, Location ID: HVA4gXChy6fCI-bGTRisTg_37.752616_-122.446581, lat:37.752616, long:-122.446581, alt337, time(sec): 51.23239278793335
Item: 941, Location ID: 98nysVsOKDx8ULG2II3BqA_37.746463_-122.390983, lat:37.746463, long:-122.390983, alt102, time(sec): 51.36667227745056
Item: 942, Location ID: A8KefPDRh_Rjm07eiBuvWQ_37.763752_-122.391741, lat:37.763752, long:-122.391741, alt112, time(sec): 51.2428674697876
Item: 943, Location ID: UJ-HbsFAGN-N1dBLQZUx6Q_37.741247_-122.395726, lat:37.741247, long:-122.395726, alt102, time(sec): 51.35248327255249
Item: 944, Location ID: wUTXFAgc6VEyCBMv-Z5CwQ_37.759520_-122.431593, lat:37.75952, long:-122.431593, alt152, time(sec): 51.4189658164978
Item: 945, Location ID: YeYhFx133bw_i-myDibBoQ_37.790331_-122.422875, lat:37.790331, long:-122.422875, alt175, time(sec): 51.28293490409851
Item: 946, Location ID: CMMwMbG6hO89U4tRgvwEsQ_37.756571_-122.426936, lat:37.756571, long:-122.426936, alt163, time(sec): 51.32124733924866
Item: 947, Location ID: mgIZ8jjXnycs6fYZKnGKLA_37.754085_-122.417565, lat:37.754085, long:-122.417565, alt122, time(sec): 51.322381019592285
Item: 948, Location ID: GQp4tm5hzzTk2J_fDEvsOg_37.757106_-122.402541, lat:37.757106, long:-122.402541, alt155, time(sec): 51.411197662353516
Item: 949, Location ID: fg09qZDtU2TUIYHh_Ux5Ow_37.756461_-122.446414, lat:37.756461, long:-122.446414, alt297, time(sec): 51.203067779541016
Item: 950, Location ID: NCTZoNb-AVH8tu9jnj4c0w_37.762161_-122.389681, lat:37.762161, long:-122.389681, alt112, time(sec): 51.29664158821106
Item: 951, Location ID: yVYns51Kt_hhsnq0aookow_37.780770_-122.444637, lat:37.78077, long:-122.444637, alt202, time(sec): 51.24725794792175
Item: 952, Location ID: Roofj-g2TsFICcaf1dDShQ_37.780610_-122.431469, lat:37.78061, long:-122.431469, alt141, time(sec): 51.265629529953
Item: 953, Location ID: tUvx5sSq1_ZXmqtcHOn_aw_37.736717_-122.413527, lat:37.736717, long:-122.413527, alt145, time(sec): 51.53938150405884
Item: 954, Location ID: -ZrKBqQJHp3v8U0ETDhhLw_37.746657_-122.414358, lat:37.746657, long:-122.414358, alt133, time(sec): 51.445305585861206
Item: 955, Location ID: bHH7lA5YXl5IhbFCrIgR1Q_37.745281_-122.417560, lat:37.745281, long:-122.41756, alt144, time(sec): 51.20204424858093
Item: 956, Location ID: 4caPnkHTh3S2T2Zz0jx-tw_37.779489_-122.436503, lat:37.779489, long:-122.436503, alt148, time(sec): 51.31422448158264
Item: 957, Location ID: T5Mb12txjiGqYzHbpe6Vtw_37.787736_-122.442780, lat:37.787736, long:-122.44278, alt163, time(sec): 51.302294969558716
Item: 958, Location ID: KWrvrtZOg-CKDwKK7KfJUg_37.764150_-122.439281, lat:37.76415, long:-122.439281, alt207, time(sec): 51.401161193847656
Item: 959, Location ID: oSojqlI-7rprurLFT4jWLQ_37.769250_-122.422946, lat:37.76925, long:-122.422946, alt120, time(sec): 51.34771943092346
Item: 960, Location ID: zO2TYDuX4Dg-vNWCZJjnUw_37.771204_-122.396357, lat:37.771204, long:-122.396357, alt103, time(sec): 51.29991006851196
Item: 961, Location ID: hXBzwKjQfW0e-2BA0fXolw_37.768359_-122.435172, lat:37.768359, long:-122.435172, alt173, time(sec): 51.357298612594604
Item: 962, Location ID: 0y2hIA9r1h4SAIhe_Zb4Dw_37.768764_-122.422635, lat:37.768764, long:-122.422635, alt119, time(sec): 51.51210856437683
Item: 963, Location ID: hLe3vF7OkkdhdE1v8J-dzA_37.771430_-122.389681, lat:37.77143, long:-122.389681, alt102, time(sec): 51.39892506599426
Item: 964, Location ID: vtMbwBRkvpZH6_lREpY6gw_37.770597_-122.442515, lat:37.770597, long:-122.442515, alt190, time(sec): 51.433181047439575
Item: 965, Location ID: -7Cyi6L_dUQzBlcYvJTqcg_37.753840_-122.394793, lat:37.75384, long:-122.394793, alt153, time(sec): 51.25410199165344
Item: 966, Location ID: -j1gBNs_W2HBlnCJxAeeEA_37.772915_-122.410862, lat:37.772915, long:-122.410862, alt113, time(sec): 51.243295192718506
Item: 967, Location ID: BeKNJW3-uLqT0k8lpQvajQ_37.759767_-122.411667, lat:37.759767, long:-122.411667, alt108, time(sec): 51.33599328994751
Item: 968, Location ID: ZmYNXb4OJKR3R-jLtp2Y3w_37.739413_-122.438371, lat:37.739413, long:-122.438371, alt259, time(sec): 51.33566880226135
Item: 969, Location ID: zg_YBFJq4MJMX5PYBbhI8g_37.746835_-122.422310, lat:37.746835, long:-122.42231, alt128, time(sec): 51.389625787734985
Item: 970, Location ID: OpKsdaeU00k-5R1RmlKV_g_37.763346_-122.437395, lat:37.763346, long:-122.437395, alt186, time(sec): 51.28620791435242
Item: 971, Location ID: MVkg6oUUfCLt6_9nEIQ1PA_37.740002_-122.401802, lat:37.740002, long:-122.401802, alt101, time(sec): 51.295210123062134
Item: 972, Location ID: ikJy50jsziRD5N8YQnZFsw_37.777899_-122.397192, lat:37.777899, long:-122.397192, alt105, time(sec): 51.28407263755798
Item: 973, Location ID: JIIknumKoSGu_u1TB7oJyA_37.761441_-122.393408, lat:37.761441, long:-122.393408, alt141, time(sec): 51.2875599861145
Item: 974, Location ID: 8EMecKc_Zw-MrFzaucPSaA_37.743304_-122.399455, lat:37.743304, long:-122.399455, alt105, time(sec): 51.25007700920105
Item: 975, Location ID: nVcMfmHVvheEnuzoKfp4Xw_37.758018_-122.429219, lat:37.758018, long:-122.429219, alt167, time(sec): 51.42452430725098
Item: 976, Location ID: 0Tpoz76SmN5I8FeHojt9XA_37.753274_-122.401828, lat:37.753274, long:-122.401828, alt134, time(sec): 51.36224293708801
Item: 977, Location ID: Ll7toODt_Etn-1rsQ01Quw_37.746950_-122.399055, lat:37.74695, long:-122.399055, alt100, time(sec): 51.24112844467163
