ExpID: 1760777630
Start Location: 350
Number of Location: 300
StartTime: 2025-10-18 04:53:50.357124

Item: 350, Location ID: 76qAcAAfwqbeWOyu0ZU9cA_37.759466_-122.400140, lat:37.759466, long-122.40014, alt155, time(sec): 86.85788464546204
Item: 377, Location ID: caZhqFm0RUgBRIQddNCFOg_37.780641_-122.395426, lat:37.780641, long-122.395426, alt108, time(sec): 50.621036529541016
Item: 378, Location ID: W7csJBX8Dbce4J-b659LtA_37.784770_-122.436370, lat:37.78477, long-122.43637, alt146, time(sec): 50.625171184539795
Item: 379, Location ID: fA_Oo-siveyzSLR-9j7Cwg_37.764660_-122.426878, lat:37.76466, long-122.426878, alt127, time(sec): 50.5980749130249
Item: 380, Location ID: cK4lx9WYYon2wPgr84wpzg_37.776131_-122.396072, lat:37.776131, long-122.396072, alt104, time(sec): 50.60478234291077
Item: 381, Location ID: kaaTeGQy8rVE2eEm-aPuzg_37.782595_-122.400402, lat:37.782595, long-122.400402, alt115, time(sec): 50.61471605300903
Item: 382, Location ID: cRDMr4bFz4ehE2umrEgGtA_37.758440_-122.422419, lat:37.75844, long-122.422419, alt122, time(sec): 50.597902059555054
Item: 383, Location ID: S7U8xgPJSr_ZG5GrI7GhsQ_37.750068_-122.418225, lat:37.750068, long-122.418225, alt122, time(sec): 50.611995697021484
Item: 384, Location ID: OKBF9-ixnKdsSuF-LWB97w_37.766906_-122.410852, lat:37.766906, long-122.410852, alt119, time(sec): 50.611969232559204
Item: 385, Location ID: 7x7b7kfj_i29Qzjs4107gg_37.746891_-122.408418, lat:37.746891, long-122.408418, alt130, time(sec): 50.608689308166504
Item: 386, Location ID: dTG4RhoABjHjT8LqtTemUQ_37.758163_-122.411506, lat:37.758163, long-122.411506, alt112, time(sec): 50.6064887046814
Item: 387, Location ID: HIjFiGiwUDXcQJFVMTiHZg_37.788198_-122.408320, lat:37.788198, long-122.40832, alt152, time(sec): 50.60143065452576
Item: 388, Location ID: RKKR6L9KUSY-0uZzRIKRtQ_37.772628_-122.393582, lat:37.772628, long-122.393582, alt101, time(sec): 50.61169099807739
Item: 389, Location ID: ds41Tq4ALdh4dFyGzHiElw_37.737273_-122.442468, lat:37.737273, long-122.442468, alt229, time(sec): 50.59860110282898
Item: 390, Location ID: uWxp47RsBp-7W14plefWKg_37.745396_-122.393980, lat:37.745396, long-122.39398, alt101, time(sec): 50.631009340286255
Item: 391, Location ID: x7RbcV7ppOXCKt1qI1tOiw_37.773669_-122.392508, lat:37.773669, long-122.392508, alt100, time(sec): 50.623326778411865
Item: 392, Location ID: MkSPaLVkqFGUgcpooxXmlQ_37.765935_-122.447842, lat:37.765935, long-122.447842, alt205, time(sec): 50.615124225616455
Item: 393, Location ID: Dx4n7sB0O3dqmjVQ1TzUOQ_37.759670_-122.448271, lat:37.75967, long-122.448271, alt271, time(sec): 50.60591244697571
Item: 394, Location ID: o2vDUqYsF4LU10qU6ROyqQ_37.739207_-122.424785, lat:37.739207, long-122.424785, alt159, time(sec): 50.60806727409363
Item: 395, Location ID: iS7T2x-9jfv435w25w3LLQ_37.778323_-122.397631, lat:37.778323, long-122.397631, alt107, time(sec): 50.612982749938965
Item: 396, Location ID: F3PAFQXXXLBIooU3tttZow_37.738222_-122.436380, lat:37.738222, long-122.43638, alt228, time(sec): 50.60805559158325
Item: 397, Location ID: 1tL97T0bxu_0fHyJPLEXEQ_37.760064_-122.426029, lat:37.760064, long-122.426029, alt121, time(sec): 50.617863178253174
Item: 398, Location ID: jVtf4q1Lj3eWp8HPuVj_8A_37.761432_-122.444623, lat:37.761432, long-122.444623, alt221, time(sec): 50.60047650337219
Item: 399, Location ID: -ZxQ5DsuavK1EvTNo2up7w_37.744103_-122.419495, lat:37.744103, long-122.419495, alt140, time(sec): 50.61224937438965
Item: 400, Location ID: ag6v3Agtug0v9CwSexkN7Q_37.750780_-122.429261, lat:37.75078, long-122.429261, alt152, time(sec): 50.606603145599365
Item: 401, Location ID: 7GKo6zsvlG6zipoSvClCsQ_37.790397_-122.405605, lat:37.790397, long-122.405605, alt148, time(sec): 50.61176800727844
Item: 402, Location ID: zAX5C7Sq-u5hlRAYPXXdAQ_37.779324_-122.405729, lat:37.779324, long-122.405729, alt107, time(sec): 50.61469507217407
Item: 403, Location ID: vzeMOTDGRPHUvl39aSSrQw_37.763141_-122.412197, lat:37.763141, long-122.412197, alt112, time(sec): 50.59093904495239
Item: 404, Location ID: QQ1Ve37YqhWjpH0pKsXZsg_37.740666_-122.421710, lat:37.740666, long-122.42171, alt146, time(sec): 50.61897683143616
Item: 405, Location ID: vtlHRUFRWZX54ZMUH1ZDhw_37.783865_-122.413320, lat:37.783865, long-122.41332, alt129, time(sec): 50.61513137817383
Item: 406, Location ID: IxGUo3gO6ZwacJBNDk0cBw_37.777156_-122.416655, lat:37.777156, long-122.416655, alt132, time(sec): 50.6042857170105
Item: 407, Location ID: 6e88kg-ERUbCgWkoxXlSeA_37.754523_-122.392255, lat:37.754523, long-122.392255, alt113, time(sec): 50.6192889213562
Item: 408, Location ID: ugpiN0o3e_uweJx5GBESaw_37.741090_-122.390207, lat:37.74109, long-122.390207, alt103, time(sec): 50.62258219718933
Item: 409, Location ID: h5fLylC8fmfcRqb6JyUv-w_37.779622_-122.443211, lat:37.779622, long-122.443211, alt205, time(sec): 50.61247992515564
Item: 410, Location ID: MnZ2-8LjeW7TU3kS6wV6SA_37.786942_-122.433937, lat:37.786942, long-122.433937, alt146, time(sec): 50.62320303916931
Item: 411, Location ID: R6SB0JEk-pdbKTmxeqHvaw_37.781813_-122.393970, lat:37.781813, long-122.39397, alt112, time(sec): 50.60211730003357
Item: 412, Location ID: xD5iLYgquFjrXuuTB1B1LA_37.750567_-122.402644, lat:37.750567, long-122.402644, alt112, time(sec): 50.61866068840027
Item: 413, Location ID: ApKVoQeiWrlQyTEa38wLIA_37.779989_-122.428493, lat:37.779989, long-122.428493, alt133, time(sec): 50.60497546195984
Item: 414, Location ID: -4__vgli2Y24qeCtVZEhfw_37.751721_-122.402289, lat:37.751721, long-122.402289, alt124, time(sec): 50.6086962223053
Item: 415, Location ID: -HxNS4ERtWOZHN-zU281LQ_37.760568_-122.408556, lat:37.760568, long-122.408556, alt114, time(sec): 50.59269881248474
Item: 416, Location ID: p9ZZFH4AfXY4IYxQ16bYBg_37.786869_-122.442436, lat:37.786869, long-122.442436, alt159, time(sec): 50.60414409637451
Item: 417, Location ID: CcknxNg4Oy-IHj3omWUnhg_37.787865_-122.423045, lat:37.787865, long-122.423045, alt170, time(sec): 50.597455739974976
Item: 418, Location ID: laUWvjl6Q_0wqWFsK_NyYg_37.749585_-122.414928, lat:37.749585, long-122.414928, alt121, time(sec): 50.61437964439392
Item: 419, Location ID: sbN38qVUrQ4z4Rl6IJAYQg_37.770632_-122.401489, lat:37.770632, long-122.401489, alt104, time(sec): 50.612998485565186
Item: 420, Location ID: 7YaVktZOQcStRDEn97INEw_37.759738_-122.440588, lat:37.759738, long-122.440588, alt164, time(sec): 50.61959266662598
Item: 421, Location ID: 2C6h1qZ95izl6Ya7-umbLw_37.754471_-122.403854, lat:37.754471, long-122.403854, alt128, time(sec): 50.604187965393066
Item: 422, Location ID: tyf-vwcEE3sUqFe7VvglsA_37.789526_-122.427218, lat:37.789526, long-122.427218, alt193, time(sec): 50.599931955337524
Item: 423, Location ID: hpeHgn90ntxa6V67tDUdUg_37.771015_-122.390809, lat:37.771015, long-122.390809, alt100, time(sec): 50.60867261886597
Item: 424, Location ID: bqUmJe5t2kES9JPvb7cpUg_37.737390_-122.423698, lat:37.73739, long-122.423698, alt168, time(sec): 50.613686323165894
Item: 425, Location ID: wTjRIUvsQNdX2HLCL1wlaA_37.780408_-122.432162, lat:37.780408, long-122.432162, alt142, time(sec): 50.61592078208923
Item: 426, Location ID: 3vcct5rf-wHeHaibdIZNlw_37.781701_-122.399564, lat:37.781701, long-122.399564, alt112, time(sec): 50.6014449596405
Item: 427, Location ID: BeIK2uuGcRrxaf3EuhQluQ_37.768367_-122.408219, lat:37.768367, long-122.408219, alt113, time(sec): 50.61761784553528
Item: 428, Location ID: 4b1OQDASjcpx-bdJkPzXag_37.738272_-122.440911, lat:37.738272, long-122.440911, alt201, time(sec): 50.61237812042236
Item: 429, Location ID: Ub00Zb6fUAgbx3UcnPFkuA_37.741492_-122.421170, lat:37.741492, long-122.42117, alt150, time(sec): 50.596319913864136
Item: 430, Location ID: egEb0Ne2l9TPSogEkrczDw_37.774635_-122.444537, lat:37.774635, long-122.444537, alt175, time(sec): 50.60827994346619
Item: 431, Location ID: FpkroZEz1V5uvN7XNAgasQ_37.783762_-122.449155, lat:37.783762, long-122.449155, alt203, time(sec): 50.61479902267456
Item: 432, Location ID: GqQl2hTiBI92RpCXjGy_CA_37.743976_-122.416276, lat:37.743976, long-122.416276, alt185, time(sec): 50.595489740371704
Item: 433, Location ID: CJw55eisXJ49CFfKZEpD1A_37.786168_-122.408012, lat:37.786168, long-122.408012, alt131, time(sec): 50.619990825653076
Item: 434, Location ID: tXn9mnLcYAAe3pGGIvnNXQ_37.752228_-122.398052, lat:37.752228, long-122.398052, alt147, time(sec): 50.61396861076355
Item: 435, Location ID: RSHVdX9hkvflH8EV625eIg_37.777122_-122.443838, lat:37.777122, long-122.443838, alt171, time(sec): 50.605467796325684
Item: 436, Location ID: njfaTbPJmAdJb1SWXMDqKg_37.773894_-122.447724, lat:37.773894, long-122.447724, alt181, time(sec): 50.598851442337036
Item: 437, Location ID: WYVmoCj8QTQzxRzX0GinRg_37.756805_-122.395707, lat:37.756805, long-122.395707, alt150, time(sec): 50.60511827468872
Item: 438, Location ID: dBeiP0qFiXtf_lQcnZdkvQ_37.757246_-122.429489, lat:37.757246, long-122.429489, alt179, time(sec): 50.61500883102417
Item: 439, Location ID: uZopohRzmNvXhm64LsW-Ww_37.765552_-122.445018, lat:37.765552, long-122.445018, alt231, time(sec): 50.62133979797363
Item: 440, Location ID: mIN5akGw6h0tsJkgQb4Dtg_37.748152_-122.420764, lat:37.748152, long-122.420764, alt125, time(sec): 50.59955930709839
Item: 441, Location ID: Qxo4Qu0C0x5VuMoi4Wlfdg_37.775866_-122.394904, lat:37.775866, long-122.394904, alt104, time(sec): 50.603567361831665
Item: 442, Location ID: pJ7CK1CriODtkxX1B_lu6g_37.755437_-122.421052, lat:37.755437, long-122.421052, alt125, time(sec): 50.59737515449524
Item: 443, Location ID: mNG742vGEHEx4or02877Sw_37.769484_-122.403007, lat:37.769484, long-122.403007, alt105, time(sec): 50.59936833381653
Item: 444, Location ID: RiSkId9-rT3nJnfDGtUHkg_37.752211_-122.419358, lat:37.752211, long-122.419358, alt124, time(sec): 50.60840106010437
Item: 445, Location ID: fjYrZv_drKWbvmZcQ5rayw_37.754525_-122.402514, lat:37.754525, long-122.402514, alt131, time(sec): 50.613895893096924
Item: 446, Location ID: pOv4_iarqb6IyWFNiX162A_37.739443_-122.419001, lat:37.739443, long-122.419001, alt173, time(sec): 50.607138872146606
Item: 447, Location ID: rJtSr5PCbWtUeTmORh-Mgw_37.775859_-122.427443, lat:37.775859, long-122.427443, alt131, time(sec): 50.61806583404541
Item: 448, Location ID: DgCl20l2IiOXIoAbGazSqA_37.784603_-122.437451, lat:37.784603, long-122.437451, alt151, time(sec): 50.614704608917236
Item: 449, Location ID: Ra1RR04F2jNyUi6rHEjq3g_37.762671_-122.403298, lat:37.762671, long-122.403298, alt143, time(sec): 50.62074613571167
Item: 450, Location ID: 0E_tsxTkrSYwf48gBZfMGw_37.781241_-122.420378, lat:37.781241, long-122.420378, alt133, time(sec): 50.62160634994507
Item: 451, Location ID: lmGAzRqMKa8oIGWKE7esDQ_37.774489_-122.390227, lat:37.774489, long-122.390227, alt106, time(sec): 50.61094832420349
Item: 452, Location ID: 55z32RAoxPZsSDJzSChiWw_37.737003_-122.418889, lat:37.737003, long-122.418889, alt183, time(sec): 50.636141777038574
Item: 453, Location ID: -Z9EbUX-kwSXtcr-U1uycQ_37.756015_-122.422786, lat:37.756015, long-122.422786, alt142, time(sec): 50.6187698841095
Item: 454, Location ID: 4YWJ1rQ2t6hCARm3bCjMaA_37.744087_-122.442533, lat:37.744087, long-122.442533, alt255, time(sec): 50.62515830993652
Item: 455, Location ID: AR5vUNmOUru3yIl7I9dPXQ_37.764865_-122.408438, lat:37.764865, long-122.408438, alt124, time(sec): 50.606590270996094
Item: 456, Location ID: F8GlSOLuj86MvpFSNGhN2g_37.777105_-122.398016, lat:37.777105, long-122.398016, alt104, time(sec): 50.602275133132935
Item: 457, Location ID: Az3Sz41p-FhNH8Hm0NFikA_37.749661_-122.398024, lat:37.749661, long-122.398024, alt106, time(sec): 50.626216888427734
Item: 458, Location ID: hu8l0IYxbO7LXaHBTHBOUg_37.747831_-122.440137, lat:37.747831, long-122.440137, alt249, time(sec): 50.62516784667969
Item: 459, Location ID: vmBoegxISowRnnWSTkKBWw_37.750190_-122.416131, lat:37.75019, long-122.416131, alt123, time(sec): 50.60191893577576
Item: 460, Location ID: 62uSK3jlRzQBNziwCQRQKA_37.782791_-122.414134, lat:37.782791, long-122.414134, alt125, time(sec): 50.60385990142822
Item: 461, Location ID: bJ-HbCmqGRGBD2p4Oa9wYA_37.754989_-122.447341, lat:37.754989, long-122.447341, alt355, time(sec): 50.601741790771484
Item: 462, Location ID: Tre4gUgUUrly6rTLcJ3Ocw_37.749505_-122.423778, lat:37.749505, long-122.423778, alt151, time(sec): 50.623005390167236
Item: 463, Location ID: odIZcG7j3L_asJrMq0ho4w_37.740292_-122.390900, lat:37.740292, long-122.3909, alt103, time(sec): 50.60141658782959
Item: 464, Location ID: xu3R9FAMD-IYr7blN_M1Pw_37.741685_-122.417748, lat:37.741685, long-122.417748, alt186, time(sec): 50.61498475074768
Item: 465, Location ID: iPXdhwglMtTFw-7t-ScHtA_37.784073_-122.426549, lat:37.784073, long-122.426549, alt163, time(sec): 50.61843991279602
Item: 466, Location ID: IRRBpgBTXFe6RwTXgD3lbw_37.737181_-122.393228, lat:37.737181, long-122.393228, alt111, time(sec): 50.602545738220215
Item: 467, Location ID: LvG0vvCzfs9Admj9R-lmCw_37.744565_-122.425719, lat:37.744565, long-122.425719, alt136, time(sec): 50.607423067092896
Item: 468, Location ID: bo2zvFkNRYEjDnXemyW-ng_37.738961_-122.396366, lat:37.738961, long-122.396366, alt105, time(sec): 50.60606002807617
Item: 469, Location ID: VizBCVkYsTuj8tzAwEevmA_37.779083_-122.413117, lat:37.779083, long-122.413117, alt142, time(sec): 50.598963260650635
Item: 470, Location ID: I2YLkp_mmpz-fsjt4QMQRA_37.760401_-122.416431, lat:37.760401, long-122.416431, alt114, time(sec): 50.61485481262207
Item: 471, Location ID: GUGliA2H3bgMT_XwCSmtYg_37.753783_-122.389878, lat:37.753783, long-122.389878, alt105, time(sec): 50.62348914146423
Item: 472, Location ID: dpwYnm3oMwjVBrYRRPU7Sw_37.783978_-122.448167, lat:37.783978, long-122.448167, alt206, time(sec): 50.61111116409302
Item: 473, Location ID: yu_H2WTyOxY0A3QRT6YpsA_37.787430_-122.422858, lat:37.78743, long-122.422858, alt169, time(sec): 50.61607003211975
Item: 474, Location ID: N0mXF_H8JC6FJMvxjMEukQ_37.762725_-122.446158, lat:37.762725, long-122.446158, alt255, time(sec): 50.61339235305786
Item: 475, Location ID: PtrQfK97bfwDlGaXs50MTQ_37.754818_-122.428781, lat:37.754818, long-122.428781, alt187, time(sec): 50.605236291885376
Item: 476, Location ID: dNyAwiFz7kH8edTgaWk9Ng_37.764962_-122.442087, lat:37.764962, long-122.442087, alt226, time(sec): 50.60196900367737
Item: 477, Location ID: KcZF6iqXU4q_KBqK-g0A7Q_37.744629_-122.389657, lat:37.744629, long-122.389657, alt100, time(sec): 50.607670307159424
Item: 478, Location ID: YLQE9Yz5n6kr7k9tzksNvw_37.789947_-122.437655, lat:37.789947, long-122.437655, alt168, time(sec): 50.61318898200989
Item: 479, Location ID: NJYQr86oJV6MNwR-HE_9QQ_37.749032_-122.420433, lat:37.749032, long-122.420433, alt127, time(sec): 50.61705231666565
Item: 480, Location ID: ceR1oflG9h8RbD0KXNvOVg_37.749386_-122.444817, lat:37.749386, long-122.444817, alt308, time(sec): 50.6107292175293
Item: 481, Location ID: bdrX8tw9Dix3Sgi9_nOmfQ_37.751602_-122.428910, lat:37.751602, long-122.42891, alt155, time(sec): 50.61712646484375
Item: 482, Location ID: 5ijCwtf1zUS62RiNoLFgGw_37.748334_-122.408166, lat:37.748334, long-122.408166, alt110, time(sec): 50.60705065727234
Item: 483, Location ID: BA9N4FxLc0yPlpancsefwQ_37.784383_-122.407724, lat:37.784383, long-122.407724, alt121, time(sec): 50.62197303771973
Item: 484, Location ID: 7P8DgEj7v8wg4Bck_h1dzg_37.764152_-122.434940, lat:37.764152, long-122.43494, alt156, time(sec): 50.61099815368652
Item: 485, Location ID: B7Ujfo3zEg5OYSkeKWrstQ_37.774490_-122.449278, lat:37.77449, long-122.449278, alt188, time(sec): 50.61133861541748
Item: 486, Location ID: OqQPLSlF92h7t1_4-Cpocg_37.772984_-122.393370, lat:37.772984, long-122.39337, alt102, time(sec): 50.61457586288452
Item: 487, Location ID: FjSnF17u5HeIqAby_8gNgw_37.753618_-122.403043, lat:37.753618, long-122.403043, alt129, time(sec): 50.59866905212402
Item: 488, Location ID: ya9v1mApT-1Pfo8qyURf6A_37.740303_-122.440872, lat:37.740303, long-122.440872, alt213, time(sec): 50.61655378341675
Item: 489, Location ID: SCHH4EU0dBGpYsma-2hNFA_37.762267_-122.446894, lat:37.762267, long-122.446894, alt239, time(sec): 50.58259081840515
Item: 490, Location ID: sBqjOZsvozD_viWvsOjAtw_37.756801_-122.422948, lat:37.756801, long-122.422948, alt142, time(sec): 50.60507273674011
Item: 491, Location ID: Am4sinPGcKth-lgL4Z7L9Q_37.740869_-122.402538, lat:37.740869, long-122.402538, alt105, time(sec): 50.613248109817505
Item: 492, Location ID: hfFuCRUY2onbPqbU1qahRQ_37.751969_-122.389681, lat:37.751969, long-122.389681, alt109, time(sec): 50.59563589096069
Item: 493, Location ID: 0aAUF_GWDsErzDNYZxJZjg_37.786555_-122.436962, lat:37.786555, long-122.436962, alt147, time(sec): 50.60668587684631
Item: 494, Location ID: HLjb_wsY2KUiIL3Z5wgspw_37.777438_-122.441363, lat:37.777438, long-122.441363, alt177, time(sec): 50.59643483161926
Item: 495, Location ID: BINZu3IDSMYKX4sGB4zPcA_37.751042_-122.436339, lat:37.751042, long-122.436339, alt172, time(sec): 50.60458588600159
Item: 496, Location ID: A7V4vlk26Ll66pxioEe0KA_37.757824_-122.404191, lat:37.757824, long-122.404191, alt140, time(sec): 50.609647274017334
Item: 497, Location ID: Yqv--aj_8-rvgZfqgKvDXg_37.776604_-122.406973, lat:37.776604, long-122.406973, alt107, time(sec): 50.60959243774414
Item: 498, Location ID: lF1KKlKhGSn_U0muC_xVyw_37.761173_-122.401222, lat:37.761173, long-122.401222, alt140, time(sec): 50.611392974853516
Item: 499, Location ID: m4SpgWDUB5_hXxRMwP8Oqg_37.748261_-122.415340, lat:37.748261, long-122.41534, alt115, time(sec): 50.604820013046265
Item: 500, Location ID: YlBUzrP8KFIT4CDAqxH9bA_37.771697_-122.441358, lat:37.771697, long-122.441358, alt180, time(sec): 50.61091423034668
Item: 501, Location ID: tn_bCN5lFKMlSMj9G3gXhA_37.748736_-122.436944, lat:37.748736, long-122.436944, alt201, time(sec): 50.60560989379883
Item: 502, Location ID: Qf9xRKdgVjUKigDp93Ybag_37.758640_-122.438074, lat:37.75864, long-122.438074, alt168, time(sec): 50.60569906234741
Item: 503, Location ID: KGYIncuYET8RbP04Z7nlZA_37.782658_-122.420852, lat:37.782658, long-122.420852, alt139, time(sec): 50.61011791229248
Item: 504, Location ID: S7HVJ6QrZ-uCGm-khFQocA_37.783069_-122.402947, lat:37.783069, long-122.402947, alt115, time(sec): 50.599276304244995
Item: 505, Location ID: W_rdrC-fJ86IPbA5z0a8EA_37.770294_-122.437223, lat:37.770294, long-122.437223, alt174, time(sec): 50.61840343475342
Item: 506, Location ID: GvgaiAuj2R9ZdQEk5QyhFA_37.755467_-122.447093, lat:37.755467, long-122.447093, alt336, time(sec): 50.60871648788452
Item: 507, Location ID: nUDXNfmdwalX5NXKiL9q2A_37.776229_-122.447579, lat:37.776229, long-122.447579, alt185, time(sec): 50.61801838874817
Item: 508, Location ID: ce50dXtymthY23sDkVT3gw_37.783042_-122.427449, lat:37.783042, long-122.427449, alt149, time(sec): 50.60821557044983
Item: 509, Location ID: pmysJ8_l7-RWzoKfKpXLzw_37.758018_-122.399994, lat:37.758018, long-122.399994, alt185, time(sec): 50.6140832901001
Item: 510, Location ID: cpatNb42OHPiMIynOT--NA_37.769749_-122.394698, lat:37.769749, long-122.394698, alt104, time(sec): 50.605692625045776
Item: 511, Location ID: Xhdj8p7EKuo6JQbT9XrweQ_37.786296_-122.424167, lat:37.786296, long-122.424167, alt175, time(sec): 50.61283993721008
Item: 512, Location ID: VrjBzJpdPKsUvwOY1_KGJQ_37.743957_-122.390194, lat:37.743957, long-122.390194, alt100, time(sec): 50.59445333480835
Item: 513, Location ID: wgxIYxR4fSqGUuM661yoxA_37.741623_-122.415815, lat:37.741623, long-122.415815, alt205, time(sec): 50.60904145240784
Item: 514, Location ID: ofs7T9Ywa3Qp_laDQXldrw_37.759965_-122.450080, lat:37.759965, long-122.45008, alt251, time(sec): 50.60755705833435
Item: 515, Location ID: y3zi33aYf-JoYILO5EJ84Q_37.767524_-122.432887, lat:37.767524, long-122.432887, alt151, time(sec): 50.59424543380737
Item: 516, Location ID: RZW5tyUrtyAlYzaEyLuJeQ_37.784506_-122.415557, lat:37.784506, long-122.415557, alt132, time(sec): 50.609431743621826
Item: 517, Location ID: 2Vnzs_WYXGVcY4eo0V56Mg_37.742822_-122.441959, lat:37.742822, long-122.441959, alt230, time(sec): 50.61999154090881
Item: 518, Location ID: JDVcuBAFUrHOHKa_Ov4siA_37.769646_-122.442476, lat:37.769646, long-122.442476, alt201, time(sec): 50.61299395561218
Item: 519, Location ID: gbPZ5SSPHnYSeFhnX8hMHw_37.752054_-122.416829, lat:37.752054, long-122.416829, alt121, time(sec): 50.59701609611511
Item: 520, Location ID: Q7svs8YLbr5kLj4gPQ7fzg_37.765425_-122.396824, lat:37.765425, long-122.396824, alt107, time(sec): 50.60963010787964
Item: 521, Location ID: sEIReNECyZHBZnL0LYikcQ_37.785676_-122.443897, lat:37.785676, long-122.443897, alt164, time(sec): 50.60072064399719
Item: 522, Location ID: O3LY-eq7GmR4ZfmYEYd6FQ_37.781182_-122.448876, lat:37.781182, long-122.448876, alt184, time(sec): 50.604915618896484
Item: 523, Location ID: DW1MXSeH3Wjeg-h8gvdkGw_37.763706_-122.427903, lat:37.763706, long-122.427903, alt128, time(sec): 50.60100960731506
Item: 524, Location ID: IudfpN2MPhgMkIDSosSJsg_37.754072_-122.411118, lat:37.754072, long-122.411118, alt115, time(sec): 50.61213994026184
Item: 525, Location ID: 3K0flKNXGX7VhatWp7iznw_37.776875_-122.426820, lat:37.776875, long-122.42682, alt124, time(sec): 50.60431098937988
Item: 526, Location ID: F511qh3lRio1jrNibbjBSQ_37.774709_-122.440257, lat:37.774709, long-122.440257, alt166, time(sec): 50.605128049850464
Item: 527, Location ID: FVBPwnqdZCNfV3AjkhPKeQ_37.760351_-122.434999, lat:37.760351, long-122.434999, alt138, time(sec): 50.6068332195282
