ExpID: 1768644652
Start Location: 0
Location: NewYork_sat
Number of Location: 3000
StartTime: 2026-01-17 05:10:52.909529

Item: 0, Location ID: mV03A1slFYHFCQyqBj0noQ_40.761530_-73.978469, lat:40.76153, long:-73.978469, alt2121, time(sec): 19.102474689483643
Item: 34, Location ID: XSZwP5Jaa86vUzWxD5CBtg_40.757273_-73.964482, lat:40.757273, long:-73.964482, alt2134, time(sec): 17.085552215576172
Item: 35, Location ID: ZB1PBKMQmCldG7oDu4yVZg_40.732947_-74.005764, lat:40.732947, long:-74.005764, alt2115, time(sec): 16.090851068496704
Item: 36, Location ID: jGRkL8q1MhLbP_JBkSXiLg_40.745860_-73.971921, lat:40.74586, long:-73.971921, alt2106, time(sec): 16.084937810897827
Item: 37, Location ID: HByKdPmYe7UDE6I-L2nBpg_40.747727_-74.004149, lat:40.747727, long:-74.004149, alt2105, time(sec): 16.102256536483765
Item: 38, Location ID: MoAf3g-BJMZsw8KWj4I-aA_40.733927_-73.996637, lat:40.733927, long:-73.996637, alt2119, time(sec): 16.095139741897583
Item: 39, Location ID: csXyq2q6TUM1LGx39wLvFw_40.711640_-74.008203, lat:40.71164, long:-74.008203, alt2113, time(sec): 17.088513374328613
Item: 40, Location ID: u-m9MXF7o2RI_uoFNvCGVw_40.764959_-73.964100, lat:40.764959, long:-73.9641, alt2143, time(sec): 16.079383373260498
Item: 41, Location ID: K7toMjROlN4nF9U6fVPgTw_40.749070_-73.988289, lat:40.74907, long:-73.988289, alt2114, time(sec): 17.094948053359985
Item: 42, Location ID: tUH36FbG9iTQzw7Gq9YhcQ_40.725663_-73.991991, lat:40.725663, long:-73.991991, alt2120, time(sec): 16.088087797164917
Item: 43, Location ID: V3ru3w2t40Su3O17Ndbu6g_40.745622_-74.003236, lat:40.745622, long:-74.003236, alt2115, time(sec): 15.102501392364502
Item: 44, Location ID: G2Xg4nKrLeAZqvo0cmfzYg_40.734682_-73.983238, lat:40.734682, long:-73.983238, alt2123, time(sec): 17.090757608413696
Item: 45, Location ID: LFry06xdyWmpuiis3WOs5w_40.741402_-73.977600, lat:40.741402, long:-73.9776, alt2117, time(sec): 16.08916687965393
Item: 46, Location ID: jb_qH15KQO5n2p1Lh-mjWQ_40.741846_-73.992362, lat:40.741846, long:-73.992362, alt2114, time(sec): 16.094614505767822
Item: 47, Location ID: zfwapAp-c87Xk7sB9iSYoA_40.732407_-73.999008, lat:40.732407, long:-73.999008, alt2116, time(sec): 15.085400104522705
Item: 48, Location ID: hm7b_-XP6kKIQso22NxMxA_40.709513_-74.001158, lat:40.709513, long:-74.001158, alt2114, time(sec): 15.087920665740967
Item: 49, Location ID: GiSvwHK2YaAAihned5MjUw_40.710714_-73.993115, lat:40.710714, long:-73.993115, alt2109, time(sec): 15.084028482437134
Item: 50, Location ID: nL6iAtJiBeMb_seZ3nDhNQ_40.747222_-73.977067, lat:40.747222, long:-73.977067, alt2125, time(sec): 16.09220814704895
Item: 51, Location ID: 4s73PeNvhcWB_QP1JlTyFw_40.778560_-73.987413, lat:40.77856, long:-73.987413, alt2144, time(sec): 15.093685626983643
Item: 52, Location ID: z-Kf2Z7juJBs1SCTCNqy9w_40.768599_-73.957867, lat:40.768599, long:-73.957867, alt2134, time(sec): 16.097667694091797
Item: 53, Location ID: XE26S0M7ngW0Bmmtl9E0bg_40.769513_-73.970395, lat:40.769513, long:-73.970395, alt2116, time(sec): 15.099470138549805
Item: 54, Location ID: -6gCeo9mcZEYv-x_4zZktA_40.740007_-73.995385, lat:40.740007, long:-73.995385, alt2123, time(sec): 15.102473735809326
Item: 55, Location ID: YvG72bwN-H3V0tPrHuJz7A_40.710484_-73.986957, lat:40.710484, long:-73.986957, alt2106, time(sec): 14.103157043457031
Item: 56, Location ID: 2IAxvjcLVQcvT9Og5aq5jQ_40.758111_-73.985446, lat:40.758111, long:-73.985446, alt2115, time(sec): 18.0930335521698
Item: 57, Location ID: wee60sfvlrZRiX7BtrZWlA_40.727034_-73.996854, lat:40.727034, long:-73.996854, alt2127, time(sec): 16.086286544799805
Item: 58, Location ID: iCAbtqfH-NmrazOoZ0Sy-w_40.751272_-74.006758, lat:40.751272, long:-74.006758, alt2116, time(sec): 15.09054446220398
Item: 59, Location ID: aMrYg1o9xTGbmmVxfkBEjw_40.756572_-74.005686, lat:40.756572, long:-74.005686, alt2101, time(sec): 14.095070600509644
Item: 60, Location ID: mEiwQ9f5Ue9n9yoiWLjaeg_40.751461_-73.997695, lat:40.751461, long:-73.997695, alt2128, time(sec): 16.092283725738525
Item: 61, Location ID: ImMwAAT6kk5q9q-DdegZVw_40.775267_-73.980387, lat:40.775267, long:-73.980387, alt2128, time(sec): 16.07465887069702
Item: 62, Location ID: qBMR2hWF9Utn9qJGR5WMBg_40.780094_-73.981066, lat:40.780094, long:-73.981066, alt2135, time(sec): 15.091383695602417
Item: 63, Location ID: 6-4NchAVh0dqH2ht0BGnFA_40.719820_-74.007167, lat:40.71982, long:-74.007167, alt2128, time(sec): 16.08225727081299
Item: 64, Location ID: s2OA_u564DL8FZELDqkDpg_40.777090_-73.952351, lat:40.77709, long:-73.952351, alt2132, time(sec): 16.08450722694397
Item: 65, Location ID: xi002BmJFkfNmXg9RZ7hug_40.734780_-74.008571, lat:40.73478, long:-74.008571, alt2116, time(sec): 15.094930171966553
Item: 66, Location ID: G9rzkDYPU3QQ6CpXfM9_2g_40.750892_-73.976799, lat:40.750892, long:-73.976799, alt2117, time(sec): 18.094298839569092
Item: 67, Location ID: I5ZC-uyJSpQfcQh6TXkpbg_40.750833_-73.990197, lat:40.750833, long:-73.990197, alt2115, time(sec): 16.092132091522217
Item: 68, Location ID: hkG1O9AclSVu2cY1yrpG8w_40.751846_-73.980973, lat:40.751846, long:-73.980973, alt2154, time(sec): 16.09739661216736
Item: 69, Location ID: 8Tv70MLhiEqT26sW6loBxw_40.767989_-73.981043, lat:40.767989, long:-73.981043, alt2125, time(sec): 17.101138830184937
Item: 70, Location ID: m5L7HHwkM_6S53xZZFQEzA_40.774218_-73.991855, lat:40.774218, long:-73.991855, alt2104, time(sec): 15.088054180145264
Item: 71, Location ID: tR3KDONiNJlbgr7VCdqQaA_40.776696_-73.968199, lat:40.776696, long:-73.968199, alt2123, time(sec): 15.088470935821533
Item: 72, Location ID: Dshnce8GXq6d9MIYm_psIw_40.745365_-74.006261, lat:40.745365, long:-74.006261, alt2106, time(sec): 15.08573031425476
Item: 73, Location ID: GBJ_Oo5njKW5rNr6R4xovA_40.714092_-74.003368, lat:40.714092, long:-74.003368, alt2128, time(sec): 16.086800813674927
Item: 74, Location ID: xJXHo4WviLGl-ZohEqfjjw_40.766328_-73.956548, lat:40.766328, long:-73.956548, alt2132, time(sec): 15.086411714553833
Item: 75, Location ID: aS-lrT8ii38p4n5qsWSGcw_40.740491_-73.983062, lat:40.740491, long:-73.983062, alt2135, time(sec): 17.083178758621216
Item: 76, Location ID: 4gpm4jyt-ExDifQsPOdISA_40.770167_-73.959488, lat:40.770167, long:-73.959488, alt2131, time(sec): 15.088363409042358
Item: 77, Location ID: XzPGJArjdpsqA5KIDmr4XA_40.763556_-73.959671, lat:40.763556, long:-73.959671, alt2126, time(sec): 15.10148572921753
Item: 78, Location ID: w_guWFti-K_nV8b53-EIQg_40.739345_-73.980359, lat:40.739345, long:-73.980359, alt2127, time(sec): 15.090497016906738
Item: 79, Location ID: YehY-wsdHP248HUc_E8WVw_40.727314_-73.982787, lat:40.727314, long:-73.982787, alt2113, time(sec): 16.087291717529297
Item: 80, Location ID: wCg5Dfy_ypWe_cy9fXABjQ_40.760315_-73.991262, lat:40.760315, long:-73.991262, alt2119, time(sec): 16.09251093864441
Item: 81, Location ID: YyAttD_2IkH1CkBhP2_YXw_40.768908_-73.988719, lat:40.768908, long:-73.988719, alt2124, time(sec): 16.099445104599
Item: 82, Location ID: vdC6EY04ecxYDbpEFMQbPg_40.761250_-73.972004, lat:40.76125, long:-73.972004, alt2116, time(sec): 18.08914279937744
Item: 83, Location ID: Q8dc0hnToaZfc7YnPBXtNw_40.754930_-73.962819, lat:40.75493, long:-73.962819, alt2129, time(sec): 15.095049858093262
Item: 84, Location ID: mID6H7IS6Tw-fGYO0VLL5w_40.713772_-73.998071, lat:40.713772, long:-73.998071, alt2123, time(sec): 15.091134786605835
Item: 85, Location ID: e2UPtZlvuyUUJ6thUWUPMw_40.709484_-74.017913, lat:40.709484, long:-74.017913, alt2103, time(sec): 15.092949151992798
Item: 86, Location ID: 6Vl5FLsU0CZ8qX8LmuAiaQ_40.766682_-73.957386, lat:40.766682, long:-73.957386, alt2125, time(sec): 15.085402727127075
Item: 87, Location ID: f6r6xpg9gPMujvLRGCRCDg_40.766461_-73.986767, lat:40.766461, long:-73.986767, alt2123, time(sec): 15.095688581466675
Item: 88, Location ID: f2oebFaqBvCbMR8AjYqPSQ_40.729002_-73.988601, lat:40.729002, long:-73.988601, alt2119, time(sec): 16.09365177154541
Item: 89, Location ID: rtKTtC5YV8inlgR9suOZRA_40.782198_-73.975317, lat:40.782198, long:-73.975317, alt2150, time(sec): 15.087868213653564
Item: 90, Location ID: bwUxojGlnh0p0dpf17oBYQ_40.775354_-73.960604, lat:40.775354, long:-73.960604, alt2148, time(sec): 16.091094255447388
Item: 91, Location ID: V45BbPpNGrv-tLpUlQbSZg_40.708701_-74.001067, lat:40.708701, long:-74.001067, alt2118, time(sec): 15.087732553482056
Item: 92, Location ID: yGs2zRagckNLxoAg0BYxIg_40.729463_-74.006537, lat:40.729463, long:-74.006537, alt2131, time(sec): 16.096962928771973
Item: 93, Location ID: QJPslL-coVmRSKJhzTW98Q_40.754858_-73.995230, lat:40.754858, long:-73.99523, alt2114, time(sec): 17.080730199813843
Item: 94, Location ID: KSwxBE2Phf3sG1nvgDXLvA_40.725169_-74.007308, lat:40.725169, long:-74.007308, alt2108, time(sec): 15.091020345687866
Item: 95, Location ID: II_CbEAwZYI2ZiOTXaL9JA_40.708484_-73.998321, lat:40.708484, long:-73.998321, alt2104, time(sec): 14.09104299545288
Item: 96, Location ID: Rr5lu9aNKOkJyKHNqZZnIQ_40.721227_-74.006541, lat:40.721227, long:-74.006541, alt2111, time(sec): 15.08441948890686
Item: 97, Location ID: XXKV-7Mm9sEpg4-3URVO_A_40.762205_-73.982460, lat:40.762205, long:-73.98246, alt2122, time(sec): 17.091754913330078
Item: 98, Location ID: ZkoJ6ebEyDR1Uaf_d9aVXA_40.745208_-73.980859, lat:40.745208, long:-73.980859, alt2123, time(sec): 17.094112396240234
Item: 99, Location ID: u_xAXHk_thM4JQcqkCE9wA_40.703610_-74.015388, lat:40.70361, long:-74.015388, alt2105, time(sec): 15.083389282226562
Item: 100, Location ID: r0916WnhYkE9SQBQBBiZSg_40.720785_-73.999579, lat:40.720785, long:-73.999579, alt2118, time(sec): 15.087400913238525
Item: 101, Location ID: Llot716qlEq4kPqq_L3mrg_40.781726_-73.971945, lat:40.781726, long:-73.971945, alt2157, time(sec): 15.094672679901123
Item: 102, Location ID: jW0YzQIQTJV3Fw-xo12OwA_40.715445_-73.993671, lat:40.715445, long:-73.993671, alt2120, time(sec): 15.09134030342102
Item: 103, Location ID: bEPLiXnqrStrSbywA-x9Kw_40.765135_-73.965370, lat:40.765135, long:-73.96537, alt2130, time(sec): 16.09312915802002
Item: 104, Location ID: jSg1snsQKsTIT1Pz_gRTyg_40.730243_-73.989729, lat:40.730243, long:-73.989729, alt2124, time(sec): 16.088241815567017
Item: 105, Location ID: jHUQtsYbQegHMmIGNF6P0w_40.756614_-73.968724, lat:40.756614, long:-73.968724, alt2115, time(sec): 17.084209442138672
Item: 106, Location ID: m7-c9q8dVV9ofjexJhiBzQ_40.710724_-73.981867, lat:40.710724, long:-73.981867, alt2104, time(sec): 15.099735975265503
Item: 107, Location ID: 1pzmsue4OwukGIvi0VbCOQ_40.773400_-73.970271, lat:40.7734, long:-73.970271, alt2138, time(sec): 15.098837614059448
Item: 108, Location ID: cTJLtrP2FnZIg3s4_09drg_40.703502_-74.013120, lat:40.703502, long:-74.01312, alt2106, time(sec): 15.091335535049438
Item: 109, Location ID: w4N7tzhzqTAzLaTEMp6qdQ_40.750125_-73.982669, lat:40.750125, long:-73.982669, alt2164, time(sec): 17.08341336250305
Item: 110, Location ID: PhYaWYIEGHR_rcK1R4EDnA_40.777904_-73.953922, lat:40.777904, long:-73.953922, alt2133, time(sec): 16.10687780380249
Item: 111, Location ID: OWxIWrzfNlvJczfUBgKfPg_40.753127_-73.989779, lat:40.753127, long:-73.989779, alt2117, time(sec): 17.0829598903656
Item: 112, Location ID: S2bwwkOSDOvnC0mYiMTNVA_40.755952_-74.000325, lat:40.755952, long:-74.000325, alt2114, time(sec): 16.096335649490356
Item: 113, Location ID: FgAWq8_rwAGbL9UaQDdvZA_40.750127_-73.994956, lat:40.750127, long:-73.994956, alt2112, time(sec): 16.092243432998657
Item: 114, Location ID: MBJ9xqWUH1-ZENaHz6M3aw_40.776963_-73.951677, lat:40.776963, long:-73.951677, alt2131, time(sec): 15.101710081100464
Item: 115, Location ID: ysx1rw1W8VMUIqHVrIvRGg_40.712660_-73.997077, lat:40.71266, long:-73.997077, alt2115, time(sec): 15.087412595748901
Item: 116, Location ID: qYJW3NVJYxYmtJxQBLGvVA_40.772628_-73.966922, lat:40.772628, long:-73.966922, alt2140, time(sec): 15.100470066070557
Item: 117, Location ID: Z94m_4OaWXSdacirSKJqdw_40.719887_-73.992327, lat:40.719887, long:-73.992327, alt2115, time(sec): 15.088944673538208
Item: 118, Location ID: YKh9hTaDgK8_SWw2xZAeJw_40.718327_-73.982542, lat:40.718327, long:-73.982542, alt2116, time(sec): 16.096324920654297
Item: 119, Location ID: rdM-DiUyM2Ny690zfwPzTw_40.763368_-73.959246, lat:40.763368, long:-73.959246, alt2125, time(sec): 15.089720010757446
Item: 120, Location ID: qmrfhPGGV1v4lC-JQSdEQA_40.766094_-73.963749, lat:40.766094, long:-73.963749, alt2131, time(sec): 15.099957466125488
Item: 121, Location ID: ucyPaZgJ7xFvtbEiTELvzw_40.770151_-73.976008, lat:40.770151, long:-73.976008, alt2124, time(sec): 15.09815001487732
Item: 122, Location ID: O1jcAQDOVZu-pLTMoM6saw_40.780162_-73.967511, lat:40.780162, long:-73.967511, alt2131, time(sec): 15.097683906555176
Item: 123, Location ID: ISemTVOd7rIDr4DMNArqgQ_40.746300_-74.004875, lat:40.7463, long:-74.004875, alt2106, time(sec): 16.082172393798828
Item: 124, Location ID: x2kN4IGmrPzt61ir9Xn6jA_40.721303_-73.996530, lat:40.721303, long:-73.99653, alt2115, time(sec): 15.087812423706055
Item: 125, Location ID: n0d0VV0gt-YotNI4oNXJOA_40.706748_-74.005156, lat:40.706748, long:-74.005156, alt2107, time(sec): 16.09995174407959
Item: 126, Location ID: U8mq5viKgGq_UAeE_92UUA_40.749111_-73.979754, lat:40.749111, long:-73.979754, alt2154, time(sec): 17.084807634353638
Item: 127, Location ID: 9BZenXYT8Sw5EHwBHMwMLg_40.710200_-73.988970, lat:40.7102, long:-73.98897, alt2100, time(sec): 15.102010726928711
Item: 128, Location ID: XhiE49XcB5_cNG-36ESDng_40.716784_-74.008804, lat:40.716784, long:-74.008804, alt2147, time(sec): 17.102860927581787
Item: 129, Location ID: DZy8OUF_ePCUkg1K8XrVdg_40.723585_-73.998334, lat:40.723585, long:-73.998334, alt2132, time(sec): 15.089221000671387
Item: 130, Location ID: s-hmL6M1ttTgBVj_y-zGjQ_40.754711_-74.001451, lat:40.754711, long:-74.001451, alt2105, time(sec): 16.088665008544922
Item: 131, Location ID: BmgEEQ4oO8KKqetUJJZtJA_40.715393_-74.002632, lat:40.715393, long:-74.002632, alt2100, time(sec): 15.09269404411316
Item: 132, Location ID: vE58v1ILFYtvDOIVzuQ1-w_40.746391_-73.999913, lat:40.746391, long:-73.999913, alt2116, time(sec): 15.084186553955078
Item: 133, Location ID: GOO1w1dFI7FuXbolnpk0GA_40.762037_-73.972573, lat:40.762037, long:-73.972573, alt2123, time(sec): 18.072115421295166
Item: 134, Location ID: F-ZtqhTouoQmAmlSLXTONg_40.765868_-73.976560, lat:40.765868, long:-73.97656, alt2129, time(sec): 15.094083070755005
Item: 135, Location ID: gr1rTbxcNxM-g7dpVXNAJQ_40.746206_-73.985180, lat:40.746206, long:-73.98518, alt2133, time(sec): 17.09793472290039
Item: 136, Location ID: 5Lg0K92v7Rjl1jiAZmpjUA_40.703951_-74.006376, lat:40.703951, long:-74.006376, alt2155, time(sec): 15.081644773483276
Item: 137, Location ID: ZqH8onExgohwuwxN3QChYA_40.763573_-73.994974, lat:40.763573, long:-73.994974, alt2118, time(sec): 16.091638565063477
Item: 138, Location ID: WmuohwmAzYQB9u7DCD5X3A_40.725905_-73.994590, lat:40.725905, long:-73.99459, alt2125, time(sec): 16.089993476867676
Item: 139, Location ID: sTEfMuq96NAZ7GOtIgsCZg_40.747363_-73.991736, lat:40.747363, long:-73.991736, alt2129, time(sec): 16.08936357498169
Item: 140, Location ID: DNQ3trUwYO9Diwbi6ZpFLg_40.725350_-73.990062, lat:40.72535, long:-73.990062, alt2114, time(sec): 15.092790603637695
Item: 141, Location ID: DfruOtg50FChF0awDWze-w_40.719749_-74.001021, lat:40.719749, long:-74.001021, alt2114, time(sec): 15.087464094161987
Item: 142, Location ID: P7pkbiHuCGlM5NC_EK5Lgw_40.718868_-73.979320, lat:40.718868, long:-73.97932, alt2109, time(sec): 15.099846839904785
Item: 143, Location ID: oM6cHoHKfrqiOd3a0xHXZw_40.775915_-73.991199, lat:40.775915, long:-73.991199, alt2102, time(sec): 15.090157747268677
Item: 144, Location ID: rC3NX4pLtqUsttSpaAj_fw_40.724791_-73.997302, lat:40.724791, long:-73.997302, alt2129, time(sec): 14.09751844406128
Item: 145, Location ID: W-QjAp8slaXdRZOQIM2ZvA_40.752765_-74.004542, lat:40.752765, long:-74.004542, alt2103, time(sec): 15.087328672409058
Item: 146, Location ID: AbsxFOpmVTHfah_HoyuEnw_40.766379_-73.994262, lat:40.766379, long:-73.994262, alt2113, time(sec): 15.09884524345398
Item: 147, Location ID: McC9zSqFQ9HL0_qYDrSCKg_40.772446_-73.955050, lat:40.772446, long:-73.95505, alt2126, time(sec): 16.09315800666809
Item: 148, Location ID: s25oAUz5o19B2ULlmsbZBw_40.705654_-74.018902, lat:40.705654, long:-74.018902, alt2103, time(sec): 14.094433069229126
Item: 149, Location ID: hpSJfOqM2btnZM2oFwQlSg_40.737851_-74.004481, lat:40.737851, long:-74.004481, alt2107, time(sec): 16.083534717559814
Item: 150, Location ID: iD6oCVAzONqTT86rL9w_EA_40.741537_-73.995363, lat:40.741537, long:-73.995363, alt2127, time(sec): 16.086470127105713
Item: 151, Location ID: uvEXDegMpPE4aTbGIKrRpw_40.722864_-73.974322, lat:40.722864, long:-73.974322, alt2108, time(sec): 14.091776847839355
Item: 152, Location ID: 08paHVIRDSZGYhgUtjgODg_40.768046_-73.968379, lat:40.768046, long:-73.968379, alt2132, time(sec): 16.086082696914673
Item: 153, Location ID: RewGWiI84m01CS4bcHZvxw_40.767272_-73.981988, lat:40.767272, long:-73.981988, alt2124, time(sec): 17.09507393836975
Item: 154, Location ID: 6v22Q5_l67ehJ1FElUtvQA_40.746520_-73.987822, lat:40.74652, long:-73.987822, alt2148, time(sec): 16.09538722038269
Item: 155, Location ID: Jf55r74H_cYIruYpmirgUw_40.740936_-74.008889, lat:40.740936, long:-74.008889, alt2104, time(sec): 14.095818042755127
Item: 156, Location ID: qbnrgNYw-u8kC6TuthBjFA_40.729640_-73.980646, lat:40.72964, long:-73.980646, alt2114, time(sec): 16.09101915359497
Item: 157, Location ID: 2-S8Ezj4SIS3YcUt0pTBcg_40.778173_-73.989557, lat:40.778173, long:-73.989557, alt2100, time(sec): 14.091495990753174
Item: 158, Location ID: VGXkq-i11KG1zuHBRLCeWQ_40.755008_-73.977700, lat:40.755008, long:-73.9777, alt2120, time(sec): 18.079122304916382
Item: 159, Location ID: LbXsMncoKSh4Yxuj1p9lZw_40.737832_-73.995821, lat:40.737832, long:-73.995821, alt2118, time(sec): 16.099642276763916
Item: 160, Location ID: Vjg8Le-Z8PJCS0q8HkYaMw_40.735165_-73.987912, lat:40.735165, long:-73.987912, alt2137, time(sec): 16.095422983169556
Item: 161, Location ID: y0Xe3RRozObQmepVxZ9ZUw_40.750050_-74.008277, lat:40.75005, long:-74.008277, alt2110, time(sec): 14.088783502578735
Item: 162, Location ID: iLnyIsStuNkkkmIzE8Jabg_40.724612_-74.010156, lat:40.724612, long:-74.010156, alt2109, time(sec): 15.097511529922485
Item: 163, Location ID: G7E_8tLX6_MmGhzYneA9Lw_40.767142_-73.979806, lat:40.767142, long:-73.979806, alt2138, time(sec): 15.084189653396606
Item: 164, Location ID: XPLFo-w8TjNRbKkettJn6A_40.767516_-73.964331, lat:40.767516, long:-73.964331, alt2142, time(sec): 15.093569040298462
Item: 165, Location ID: KZQATD3N_wrdyoe-aw9pqg_40.702249_-74.015566, lat:40.702249, long:-74.015566, alt2104, time(sec): 14.086388349533081
Item: 166, Location ID: B0Wuvl-H2kygkO_cxxI7Ng_40.773229_-73.975177, lat:40.773229, long:-73.975177, alt2125, time(sec): 15.094752788543701
Item: 167, Location ID: csVBgo0oS9siRiUQKw3HJg_40.747522_-73.993161, lat:40.747522, long:-73.993161, alt2135, time(sec): 16.089423418045044
Item: 168, Location ID: kQLkHAaQCE_bATYw4lOPsQ_40.753694_-73.994959, lat:40.753694, long:-73.994959, alt2126, time(sec): 16.09940218925476
Item: 169, Location ID: fga4wF0kLbV-oEFd2zm5jQ_40.717803_-73.985267, lat:40.717803, long:-73.985267, alt2114, time(sec): 16.094962120056152
Item: 170, Location ID: xIIrk4gaA8ihSIzTQYmpDA_40.716052_-74.012128, lat:40.716052, long:-74.012128, alt2103, time(sec): 16.08674120903015
Item: 171, Location ID: 1OQ60FngbhUbXcPAR7g8cw_40.768664_-73.971659, lat:40.768664, long:-73.971659, alt2116, time(sec): 14.094373226165771
Item: 172, Location ID: x_iLY6uAoQ3UgxM4AskvNA_40.704302_-74.008678, lat:40.704302, long:-74.008678, alt2113, time(sec): 16.099862337112427
