ExpID: 1766113182
Start Location: 836
Location: NewYork
Number of Location: 500
StartTime: 2025-12-18 21:59:42.035265

Item: 836, Location ID: 3pE45hMLYES4QCbcv4Qxnw_40.729035_-74.003489, lat:40.729035, long:-74.003489, alt110, time(sec): 128.40440487861633
Item: 983, Location ID: w5UuqGV-leP-TQZP5XyxaQ_40.757564_-73.982652, lat:40.757564, long:-73.982652, alt119, time(sec): 127.17947363853455
Item: 984, Location ID: B1o0zozTzO4NgHhXpZlUiQ_40.754711_-73.987921, lat:40.754711, long:-73.987921, alt116, time(sec): 124.4764494895935
Item: 985, Location ID: Yx1f3OlOOQupzNbq_MIHoA_40.726169_-73.987487, lat:40.726169, long:-73.987487, alt115, time(sec): 102.2181282043457
Item: 986, Location ID: PJQCxjFEu3jp07qCAJQ-qA_40.701585_-74.012115, lat:40.701585, long:-74.012115, alt101, time(sec): 88.1948230266571
Item: 987, Location ID: ymIW9ZiZZJT916ZRVZd3eA_40.742278_-73.998930, lat:40.742278, long:-73.99893, alt119, time(sec): 193.21107959747314
Item: 988, Location ID: SbHjgCJf56v6Y_4x8S02Aw_40.725052_-74.008505, lat:40.725052, long:-74.008505, alt110, time(sec): 313.1686131954193
Item: 989, Location ID: 1ZQui2YdZw9g9BVycCKJOQ_40.718284_-73.999749, lat:40.718284, long:-73.999749, alt117, time(sec): 508.1843430995941
Item: 990, Location ID: 6xiuzCZww4LUiKBmb2aGrQ_40.707980_-74.018637, lat:40.70798, long:-74.018637, alt105, time(sec): 419.204772233963
Item: 991, Location ID: CRykLtXzHDg1PjKmFL4wrA_40.729022_-73.983151, lat:40.729022, long:-73.983151, alt111, time(sec): 668.2238073348999
Item: 992, Location ID: O1Ry8S7B9SU0isIMyYdz9g_40.779961_-73.982712, lat:40.779961, long:-73.982712, alt149, time(sec): 911.2655427455902
Item: 993, Location ID: scQCLAIv039oVgKSMGTPcg_40.751301_-73.971699, lat:40.751301, long:-73.971699, alt113, time(sec): 540.2044894695282
Item: 994, Location ID: Llyzn7Q2zoQF5_mb842Tgg_40.756601_-73.966749, lat:40.756601, long:-73.966749, alt117, time(sec): 252.1548454761505
Item: 995, Location ID: cEz_9xv4mHpVpAxbD8DMSA_40.766849_-73.972110, lat:40.766849, long:-73.97211, alt114, time(sec): 382.192839384079
Item: 996, Location ID: lLL66AaSbpF5gOuSwah9Jg_40.740807_-73.976171, lat:40.740807, long:-73.976171, alt114, time(sec): 563.2081470489502
Item: 997, Location ID: t2v0mmj1PAWwQRK-1J5v5g_40.764849_-73.960817, lat:40.764849, long:-73.960817, alt134, time(sec): 825.2339301109314
Item: 998, Location ID: cSBqTQbY-eop37ZiFf6QLA_40.735068_-74.006543, lat:40.735068, long:-74.006543, alt113, time(sec): 736.2381281852722
Item: 999, Location ID: olYKSOIdwWrQ2R2wqazj3A_40.748392_-73.992525, lat:40.748392, long:-73.992525, alt125, time(sec): 810.2421450614929
Item: 1000, Location ID: 7eqOokluNGJqLm1l9lWFdw_40.777646_-73.955280, lat:40.777646, long:-73.95528, alt145, time(sec): 143.19271063804626
Item: 1001, Location ID: iO6dtLRU23zd9VfIqWgDzQ_40.778715_-73.943169, lat:40.778715, long:-73.943169, alt110, time(sec): 122.20336484909058
Item: 1002, Location ID: 4R6nx6mTaYByAvQvCS_FZA_40.701133_-74.015015, lat:40.701133, long:-74.015015, alt102, time(sec): 124.19479060173035
Item: 1003, Location ID: kDdAxaIqwcZR5dAl5tAtVQ_40.731603_-74.005989, lat:40.731603, long:-74.005989, alt118, time(sec): 202.20378184318542
Item: 1004, Location ID: PFWMC1fMeAgRianIus3j1g_40.767853_-73.969862, lat:40.767853, long:-73.969862, alt126, time(sec): 397.1683542728424
Item: 1005, Location ID: -8FiFC0nhHjNUW0m9oHIKw_40.723234_-73.976372, lat:40.723234, long:-73.976372, alt109, time(sec): 428.2013854980469
Item: 1006, Location ID: ifnn8DjUxU2NtNd-fXj4hw_40.779360_-73.955229, lat:40.77936, long:-73.955229, alt148, time(sec): 500.2121813297272
Item: 1007, Location ID: bsHSiNq6Ry1zJc6pHtfFAA_40.765328_-73.960007, lat:40.765328, long:-73.960007, alt139, time(sec): 608.2131688594818
Item: 1008, Location ID: skTmTNVcpMqA_3D_InuOrA_40.779357_-73.944615, lat:40.779357, long:-73.944615, alt136, time(sec): 473.1902370452881
Item: 1009, Location ID: 7w7Ib3XSyQPpQExqh9d4og_40.773688_-73.949821, lat:40.773688, long:-73.949821, alt129, time(sec): 570.2192769050598
Item: 1010, Location ID: mtOapuLvsclexa_iNNHUMw_40.738110_-74.000023, lat:40.73811, long:-74.000023, alt120, time(sec): 111.19883489608765
Item: 1011, Location ID: wO4HJ6E5mobhea-0gvBk7Q_40.713343_-74.012920, lat:40.713343, long:-74.01292, alt109, time(sec): 102.19546294212341
