ExpID: 1768604785
Start Location: 0
Location: Chicago_sat
Number of Location: 1000
StartTime: 2026-01-16 18:06:25.188049

Item: 0, Location ID: tp1iUiiP8sONUUy1Hrv0LQ_41.854085_-87.671646, lat:41.854085, long:-87.671646, alt2283, time(sec): 15.191091299057007
Item: 41, Location ID: WTZ6TM3qzTKZhpCoUwhRtQ_41.883228_-87.635666, lat:41.883228, long:-87.635666, alt2278, time(sec): 16.157949686050415
Item: 42, Location ID: WihoZTW62YQz3Iobn8C9zg_41.885733_-87.627090, lat:41.885733, long:-87.62709, alt2282, time(sec): 16.17570686340332
Item: 43, Location ID: wM55Frr2WZFXMh9c_xtKwg_41.875250_-87.635507, lat:41.87525, long:-87.635507, alt2290, time(sec): 15.123825550079346
Item: 44, Location ID: VT_hLOUskeBO4vfaqGd6HA_41.866179_-87.655000, lat:41.866179, long:-87.655, alt2288, time(sec): 15.145879745483398
Item: 45, Location ID: HnOQTKFSR7UpSoSGTq0hdw_41.873908_-87.627532, lat:41.873908, long:-87.627532, alt2291, time(sec): 15.14303970336914
Item: 46, Location ID: QjB2Gls-Clue_PNnYGmziw_41.870361_-87.657006, lat:41.870361, long:-87.657006, alt2282, time(sec): 15.160749673843384
Item: 47, Location ID: PpKWlKC6K38BAgoWJRrDsA_41.876910_-87.629217, lat:41.87691, long:-87.629217, alt2307, time(sec): 15.151233673095703
Item: 48, Location ID: 4-lQ7syRXyXPsGE-ZDUGQw_41.853522_-87.679861, lat:41.853522, long:-87.679861, alt2283, time(sec): 14.106754779815674
Item: 49, Location ID: x_DrGfr-RdPP_PjT7Pletg_41.893851_-87.650954, lat:41.893851, long:-87.650954, alt2282, time(sec): 16.142699480056763
Item: 50, Location ID: r94ZB07zWrxVbqGPjQ2wxw_41.874824_-87.661840, lat:41.874824, long:-87.66184, alt2282, time(sec): 15.14204716682434
Item: 51, Location ID: _P1k1CZoosHbr2wX8hSPpA_41.862686_-87.645604, lat:41.862686, long:-87.645604, alt2283, time(sec): 15.150524616241455
Item: 52, Location ID: LumyXcpEIGq5-OIs3Hp5Lw_41.892713_-87.677054, lat:41.892713, long:-87.677054, alt2280, time(sec): 15.165289163589478
Item: 53, Location ID: Lcr75UgONJXYSW_jM_pVwg_41.888661_-87.686566, lat:41.888661, long:-87.686566, alt2286, time(sec): 14.132427453994751
Item: 54, Location ID: uajwW9f6rF2CPP2xLSaG5A_41.852366_-87.634812, lat:41.852366, long:-87.634812, alt2281, time(sec): 15.15319538116455
Item: 55, Location ID: 9sMMsYRYPor8THJ0bt6KoQ_41.867043_-87.650219, lat:41.867043, long:-87.650219, alt2281, time(sec): 14.208881855010986
Item: 56, Location ID: s_dZExIxQ10q_xc2M4a05w_41.872340_-87.660222, lat:41.87234, long:-87.660222, alt2285, time(sec): 14.172436475753784
Item: 57, Location ID: dbAIODr_LmmfmED8zd2C6A_41.884575_-87.679098, lat:41.884575, long:-87.679098, alt2283, time(sec): 15.15854001045227
Item: 58, Location ID: qPLUC1JBQUlwsAMCuZLntw_41.879951_-87.680806, lat:41.879951, long:-87.680806, alt2288, time(sec): 14.194204807281494
Item: 59, Location ID: z7hYEQM1B-u9RyiHoTnFbQ_41.853854_-87.690111, lat:41.853854, long:-87.690111, alt2284, time(sec): 15.169833660125732
Item: 60, Location ID: u8lwWLzrKKBBivIZrsgVQQ_41.875280_-87.651812, lat:41.87528, long:-87.651812, alt2279, time(sec): 15.14565896987915
Item: 61, Location ID: D27peH-8vit5L7q1PzIEpA_41.891072_-87.686438, lat:41.891072, long:-87.686438, alt2281, time(sec): 14.147229671478271
Item: 62, Location ID: TGxj8JjyoNCZ2j4VDdqWlQ_41.876964_-87.677758, lat:41.876964, long:-87.677758, alt2285, time(sec): 14.142083168029785
Item: 63, Location ID: Eu7BUae1T_TqA8Oz3EOqLg_41.854462_-87.656938, lat:41.854462, long:-87.656938, alt2281, time(sec): 15.157592058181763
Item: 64, Location ID: 4pm24r-wISr4gGxXpG1CqA_41.892842_-87.631906, lat:41.892842, long:-87.631906, alt2281, time(sec): 17.155322074890137
Item: 65, Location ID: GieUODVplICv7gyO37Ucrg_41.892576_-87.643606, lat:41.892576, long:-87.643606, alt2279, time(sec): 16.16889238357544
Item: 66, Location ID: zb-u5HOM0-lzD_dtwvo0tg_41.880397_-87.652693, lat:41.880397, long:-87.652693, alt2283, time(sec): 15.148714542388916
Item: 67, Location ID: xrPNlSg-sUaC4Tr-0rCLmA_41.855714_-87.686872, lat:41.855714, long:-87.686872, alt2283, time(sec): 14.155052185058594
Item: 68, Location ID: hxoBcjbU9LX77hQ47b7plA_41.890544_-87.671254, lat:41.890544, long:-87.671254, alt2283, time(sec): 15.14851999282837
Item: 69, Location ID: i1f6Z7k5fvLiGJTDmIKWrg_41.866836_-87.662933, lat:41.866836, long:-87.662933, alt2285, time(sec): 15.176002264022827
Item: 70, Location ID: akTHbxsF8CIFuUOXXiKU7Q_41.866525_-87.691015, lat:41.866525, long:-87.691015, alt2282, time(sec): 15.148169755935669
Item: 71, Location ID: 0-GWCCpdejLalopFyPOVuw_41.891552_-87.636766, lat:41.891552, long:-87.636766, alt2280, time(sec): 15.161431312561035
Item: 72, Location ID: X2snxOAjXjr33Vr04CXdig_41.873765_-87.662894, lat:41.873765, long:-87.662894, alt2283, time(sec): 15.142489671707153
Item: 73, Location ID: e57QB83Sj4ZL3wf7_kX-Hw_41.890045_-87.650093, lat:41.890045, long:-87.650093, alt2278, time(sec): 15.169800758361816
Item: 74, Location ID: Q9ZQm8__yrW9mnXFIMkKIg_41.876918_-87.680283, lat:41.876918, long:-87.680283, alt2280, time(sec): 14.147603034973145
Item: 75, Location ID: 6zGITIhE_BaxdLJZ9MPNqQ_41.871037_-87.644563, lat:41.871037, long:-87.644563, alt2271, time(sec): 14.199897766113281
Item: 76, Location ID: KBlN5uwnmlubdoQ_3GUkQg_41.893277_-87.670783, lat:41.893277, long:-87.670783, alt2282, time(sec): 15.205767393112183
Item: 77, Location ID: GTBYQAitb9_ZxngfuRbysg_41.883832_-87.636355, lat:41.883832, long:-87.636355, alt2280, time(sec): 17.132869005203247
Item: 78, Location ID: SRIByZifQDzqgeZ_IxaAhg_41.863966_-87.667394, lat:41.863966, long:-87.667394, alt2282, time(sec): 14.17919659614563
Item: 79, Location ID: Tme-KukRwvR7RXTxOg_H4A_41.891713_-87.641506, lat:41.891713, long:-87.641506, alt2283, time(sec): 14.156254053115845
Item: 80, Location ID: c8SlC9O7iOyjAr59fZt8Wg_41.871697_-87.662298, lat:41.871697, long:-87.662298, alt2288, time(sec): 14.149774312973022
Item: 81, Location ID: wuRUcR897hqkiTrk5Dx-2g_41.883055_-87.686747, lat:41.883055, long:-87.686747, alt2285, time(sec): 14.175702810287476
Item: 82, Location ID: vIMG8HMrEoziLVWs0itAkA_41.861006_-87.622342, lat:41.861006, long:-87.622342, alt2283, time(sec): 16.110883712768555
Item: 83, Location ID: RRSIT9G-PAWzKPbUBrDwwQ_41.884875_-87.687775, lat:41.884875, long:-87.687775, alt2284, time(sec): 14.124085426330566
Item: 84, Location ID: 4e6TRXo7pW0BNKmabbtUZw_41.893058_-87.652257, lat:41.893058, long:-87.652257, alt2277, time(sec): 15.128868818283081
Item: 85, Location ID: MP3WikeNnxKZxuvxCjnp8Q_41.891435_-87.684086, lat:41.891435, long:-87.684086, alt2280, time(sec): 14.100707530975342
Item: 86, Location ID: AroBKcAuqyw-BAA1jPvB8Q_41.877558_-87.670102, lat:41.877558, long:-87.670102, alt2280, time(sec): 15.209530353546143
Item: 87, Location ID: 2DXMfwTRg8acfGYa_xUc1g_41.877152_-87.654575, lat:41.877152, long:-87.654575, alt2284, time(sec): 15.215105772018433
Item: 88, Location ID: dO7ulZne6MHRfMnx_xkSrQ_41.870923_-87.686718, lat:41.870923, long:-87.686718, alt2282, time(sec): 14.154354572296143
Item: 89, Location ID: Lm0uHxM1I86lGV_S6ddaqQ_41.856857_-87.643798, lat:41.856857, long:-87.643798, alt2282, time(sec): 15.143877267837524
Item: 90, Location ID: MUL46-WDe75NYFeQXTDVpA_41.886772_-87.626407, lat:41.886772, long:-87.626407, alt2282, time(sec): 17.11168599128723
Item: 91, Location ID: nVuWMzEb_FhUi67bKhuWtw_41.855301_-87.682760, lat:41.855301, long:-87.68276, alt2284, time(sec): 15.159285306930542
Item: 92, Location ID: JLk_yMUx-E1Q2GLboPC8Dg_41.852072_-87.685114, lat:41.852072, long:-87.685114, alt2283, time(sec): 14.148233890533447
Item: 93, Location ID: IhgClW00jycMXY808Rm8gg_41.874073_-87.676721, lat:41.874073, long:-87.676721, alt2284, time(sec): 14.147632360458374
Item: 94, Location ID: 8XzikLLft6yrTKokgU6XpQ_41.854742_-87.689263, lat:41.854742, long:-87.689263, alt2284, time(sec): 14.122799634933472
Item: 95, Location ID: XXM__GFXk5GqR6nHP-awtA_41.872950_-87.689738, lat:41.87295, long:-87.689738, alt2280, time(sec): 14.156120777130127
Item: 96, Location ID: 0ELo6uqkcLsX9A_Y0OwNxQ_41.858971_-87.647643, lat:41.858971, long:-87.647643, alt2284, time(sec): 14.116323471069336
Item: 97, Location ID: XCqGpT7YETzc4tcx_kHTVA_41.873266_-87.675788, lat:41.873266, long:-87.675788, alt2285, time(sec): 14.15432620048523
Item: 98, Location ID: D7oOY2B5o9LT-NbpB8Mfng_41.883227_-87.634395, lat:41.883227, long:-87.634395, alt2282, time(sec): 16.129038333892822
Item: 99, Location ID: p2Vk5udLeJrOF-Y3HMyHEw_41.868322_-87.655243, lat:41.868322, long:-87.655243, alt2285, time(sec): 15.176532983779907
Item: 100, Location ID: CjeKV_dEB0tcK4RzdVYeew_41.854640_-87.666030, lat:41.85464, long:-87.66603, alt2281, time(sec): 15.129712104797363
Item: 101, Location ID: D4XcnoPBokvy17pgzbx3NQ_41.876745_-87.686219, lat:41.876745, long:-87.686219, alt2282, time(sec): 14.157505989074707
Item: 102, Location ID: rvN_vbOo395CNutHsEMevA_41.893494_-87.686032, lat:41.893494, long:-87.686032, alt2283, time(sec): 14.217094659805298
Item: 103, Location ID: Lv7lXzjip7Bic7zcZXfeKg_41.892492_-87.647792, lat:41.892492, long:-87.647792, alt2277, time(sec): 15.172752380371094
Item: 104, Location ID: RB9V2nSoKlZRJ3WnwbPn8w_41.882939_-87.660192, lat:41.882939, long:-87.660192, alt2282, time(sec): 16.17534351348877
Item: 105, Location ID: xaG2x-NszhnACpD2vugZKA_41.884265_-87.685497, lat:41.884265, long:-87.685497, alt2283, time(sec): 14.168587684631348
Item: 106, Location ID: hpIAzi-FwdTyvdxutGnmAg_41.869834_-87.669115, lat:41.869834, long:-87.669115, alt2283, time(sec): 15.168693542480469
Item: 107, Location ID: QuELwzdd9ayXPRUDh18-hQ_41.871332_-87.627609, lat:41.871332, long:-87.627609, alt2289, time(sec): 16.16991901397705
Item: 108, Location ID: 24g9vm3M8LKdyApfY-aVRQ_41.874087_-87.672254, lat:41.874087, long:-87.672254, alt2283, time(sec): 14.205301523208618
Item: 109, Location ID: IyMerou3mSbPY7ujsKlH7Q_41.885135_-87.633935, lat:41.885135, long:-87.633935, alt2283, time(sec): 15.144952535629272
Item: 110, Location ID: bdB_lOHGgG2D9rEPDU8vvw_41.887921_-87.618853, lat:41.887921, long:-87.618853, alt2296, time(sec): 17.154712200164795
Item: 111, Location ID: 1RH6_OE7VUJwUlWoSENIjw_41.873429_-87.687504, lat:41.873429, long:-87.687504, alt2281, time(sec): 14.286540985107422
Item: 112, Location ID: awpSkJe-_JxIE2dDe2qbgA_41.855688_-87.641491, lat:41.855688, long:-87.641491, alt2284, time(sec): 15.193263053894043
Item: 113, Location ID: gB0kRbAU86ukWAGmlwsG1Q_41.862584_-87.634687, lat:41.862584, long:-87.634687, alt2279, time(sec): 15.180864572525024
Item: 114, Location ID: 8ky6xOvoshqXu9kGUdv9TQ_41.891672_-87.651492, lat:41.891672, long:-87.651492, alt2273, time(sec): 16.137468099594116
Item: 115, Location ID: qPuLAdD9korYWFy0gCg0rw_41.852606_-87.632018, lat:41.852606, long:-87.632018, alt2284, time(sec): 17.139160871505737
Item: 116, Location ID: AZKa2Zuwp5pcY0phlRl2gg_41.889005_-87.635423, lat:41.889005, long:-87.635423, alt2311, time(sec): 18.167325973510742
Item: 117, Location ID: Pk1tvz0W69mLrZAMh7Ee_g_41.874812_-87.628690, lat:41.874812, long:-87.62869, alt2290, time(sec): 18.181979179382324
Item: 118, Location ID: gXUdABPU4RVpZa424tgHKw_41.858862_-87.650909, lat:41.858862, long:-87.650909, alt2282, time(sec): 17.195216178894043
Item: 119, Location ID: OY21ZhsVIP_elyL5VaRN-g_41.867785_-87.660527, lat:41.867785, long:-87.660527, alt2285, time(sec): 17.187039613723755
Item: 120, Location ID: Yp8KhskCkMIxsC7SKyLPyQ_41.857620_-87.641588, lat:41.85762, long:-87.641588, alt2282, time(sec): 14.145253658294678
Item: 121, Location ID: RLn6Uu0mY1tFmeWpQZg9sQ_41.869651_-87.639451, lat:41.869651, long:-87.639451, alt2278, time(sec): 16.157445669174194
Item: 122, Location ID: 4ylwTGPh90DkdYXmaUf-MA_41.893558_-87.682021, lat:41.893558, long:-87.682021, alt2283, time(sec): 16.135871410369873
Item: 123, Location ID: iBZIxtdhW7KhMrHKPibOtA_41.859519_-87.646155, lat:41.859519, long:-87.646155, alt2283, time(sec): 14.189680814743042
Item: 124, Location ID: 4ABnoDUlx1_-IDwsZl4AtA_41.858591_-87.661315, lat:41.858591, long:-87.661315, alt2284, time(sec): 17.18496012687683
Item: 125, Location ID: 8Y-3ROyGCbA7GdadY_b0VA_41.889144_-87.665462, lat:41.889144, long:-87.665462, alt2284, time(sec): 17.147014617919922
Item: 126, Location ID: YhKrB5m0yi4XQDW29IRQcA_41.891524_-87.640079, lat:41.891524, long:-87.640079, alt2282, time(sec): 16.165375471115112
Item: 127, Location ID: qBL9PGdi5uDiXB9K_Cl42w_41.852695_-87.672433, lat:41.852695, long:-87.672433, alt2281, time(sec): 16.174301385879517
Item: 128, Location ID: XSrL-sAb6pajjlCIDjy0ew_41.867117_-87.653614, lat:41.867117, long:-87.653614, alt2291, time(sec): 15.191391944885254
Item: 129, Location ID: 6yK1QVkFbUAshY-3lrdurA_41.858647_-87.671701, lat:41.858647, long:-87.671701, alt2284, time(sec): 16.12631583213806
Item: 130, Location ID: n-Wk1lSCkzIDntMmw1OUtg_41.879474_-87.627071, lat:41.879474, long:-87.627071, alt2317, time(sec): 19.143951177597046
Item: 131, Location ID: NjnVOmJQGcgE9Crp-e8ZLg_41.875804_-87.688209, lat:41.875804, long:-87.688209, alt2280, time(sec): 16.165982723236084
Item: 132, Location ID: cAwIn8O-lrz0ATR815aKlQ_41.861195_-87.638983, lat:41.861195, long:-87.638983, alt2285, time(sec): 14.132322549819946
Item: 133, Location ID: flc7cY72e6aDxi1VqK2GiQ_41.885949_-87.636659, lat:41.885949, long:-87.636659, alt2285, time(sec): 17.145591974258423
Item: 134, Location ID: PyWIVYtmfzbzIErzdI5dEw_41.888855_-87.667815, lat:41.888855, long:-87.667815, alt2284, time(sec): 14.099525928497314
Item: 135, Location ID: AK_KHcnNPzNLyfUVOAFzsw_41.876612_-87.624331, lat:41.876612, long:-87.624331, alt2297, time(sec): 16.10871386528015
Item: 136, Location ID: rJhsmfhjSA6jfJkm792xeg_41.853346_-87.691071, lat:41.853346, long:-87.691071, alt2284, time(sec): 17.14844846725464
Item: 137, Location ID: GxUKws-06RJuveaLEDAEdw_41.886199_-87.655668, lat:41.886199, long:-87.655668, alt2283, time(sec): 18.18888831138611
Item: 138, Location ID: iHQ3_LCJdfAYZQmAFXpLLQ_41.882212_-87.677886, lat:41.882212, long:-87.677886, alt2283, time(sec): 16.153084754943848
Item: 139, Location ID: iDw2qOkUXf14R5Ediql6iw_41.853934_-87.681693, lat:41.853934, long:-87.681693, alt2280, time(sec): 16.194613456726074
Item: 140, Location ID: 7W9cm0Zdl5VsYoc14UYvfw_41.860564_-87.661355, lat:41.860564, long:-87.661355, alt2285, time(sec): 16.143937587738037
Item: 141, Location ID: XGdOis-tHXg46bj5tJo8Ag_41.856031_-87.638229, lat:41.856031, long:-87.638229, alt2282, time(sec): 16.160084009170532
Item: 142, Location ID: 7pv8ivZBGQEWN4jEGsjquQ_41.873340_-87.624331, lat:41.87334, long:-87.624331, alt2297, time(sec): 16.135019779205322
Item: 143, Location ID: Vw9z3zgBnTfMtL7Ab5bg_w_41.881826_-87.644099, lat:41.881826, long:-87.644099, alt2289, time(sec): 19.156126976013184
Item: 144, Location ID: qd0S8BEHFWXrbZnEwA9bww_41.865301_-87.678686, lat:41.865301, long:-87.678686, alt2282, time(sec): 16.149309873580933
Item: 145, Location ID: KEi0f__oNISpocgPz_Jpdg_41.886832_-87.672204, lat:41.886832, long:-87.672204, alt2284, time(sec): 15.136839628219604
Item: 146, Location ID: -ijC3UueoKKBQ8delseDmQ_41.887792_-87.649838, lat:41.887792, long:-87.649838, alt2276, time(sec): 16.14439821243286
Item: 147, Location ID: bgt6NAHIPaYcUyy8EJQ9uw_41.879618_-87.644109, lat:41.879618, long:-87.644109, alt2275, time(sec): 15.202714681625366
Item: 148, Location ID: r7f-4p_qOHUwUIMuaCcR9Q_41.880300_-87.686091, lat:41.8803, long:-87.686091, alt2281, time(sec): 15.144643068313599
Item: 149, Location ID: gqOoApSmTWESD806yvswCw_41.857654_-87.655369, lat:41.857654, long:-87.655369, alt2283, time(sec): 17.203186750411987
Item: 150, Location ID: T4hFoaVPzZFqZ9n58TjOwA_41.876365_-87.631753, lat:41.876365, long:-87.631753, alt2312, time(sec): 18.140612602233887
Item: 151, Location ID: xSAFOJe8fySlehf24Gnkzg_41.859300_-87.689609, lat:41.8593, long:-87.689609, alt2288, time(sec): 16.13698148727417
Item: 152, Location ID: XZIBjcPI4QJKfPs30p2qhQ_41.871545_-87.632967, lat:41.871545, long:-87.632967, alt2283, time(sec): 16.150067567825317
Item: 153, Location ID: 7bUBlgmkkZL7Yi_64jlbaw_41.884240_-87.668652, lat:41.88424, long:-87.668652, alt2283, time(sec): 15.1242094039917
Item: 154, Location ID: CZaNmZyaxFI-KH_sDvURdg_41.855747_-87.682627, lat:41.855747, long:-87.682627, alt2283, time(sec): 14.119731426239014
Item: 155, Location ID: gw8ljOCEdTcH_7Z_zEbCIg_41.859925_-87.687753, lat:41.859925, long:-87.687753, alt2287, time(sec): 13.159382343292236
Item: 156, Location ID: bbFW805lfbeEXfb7OYXzbQ_41.870695_-87.687884, lat:41.870695, long:-87.687884, alt2282, time(sec): 16.143643140792847
Item: 157, Location ID: VAG3VusjQR8z07icbc5f1g_41.890459_-87.628633, lat:41.890459, long:-87.628633, alt2287, time(sec): 20.169777631759644
Item: 158, Location ID: ZuDVopsgB61n2QX9YMCMzQ_41.887609_-87.656834, lat:41.887609, long:-87.656834, alt2282, time(sec): 16.109482526779175
Item: 159, Location ID: TyuLPJZyKih2VeWoTBmhJA_41.884313_-87.658732, lat:41.884313, long:-87.658732, alt2282, time(sec): 15.14253854751587
Item: 160, Location ID: IyKVW-vLB7jqJfEJ2vE_DQ_41.872396_-87.669922, lat:41.872396, long:-87.669922, alt2288, time(sec): 17.151241064071655
Item: 161, Location ID: owAGyDXO4VNlkOpfwj3WZQ_41.888647_-87.621791, lat:41.888647, long:-87.621791, alt2301, time(sec): 19.173845529556274
Item: 162, Location ID: mFycyn9J1-rVlMktiJ7-GA_41.878097_-87.634493, lat:41.878097, long:-87.634493, alt2283, time(sec): 18.12988519668579
Item: 163, Location ID: EWvG2B73kdIIv2rBSyrT3w_41.877216_-87.619073, lat:41.877216, long:-87.619073, alt2292, time(sec): 16.13144826889038
Item: 164, Location ID: ny7F_Di9-ALT7RoZ1A0_DQ_41.867998_-87.648874, lat:41.867998, long:-87.648874, alt2283, time(sec): 18.1611328125
Item: 165, Location ID: rKRo0szSd0pmuJH_q9GxBg_41.880292_-87.687544, lat:41.880292, long:-87.687544, alt2283, time(sec): 15.142022609710693
Item: 166, Location ID: Abynibw1TLMfnbVKQFRQwg_41.859183_-87.657700, lat:41.859183, long:-87.6577, alt2285, time(sec): 16.113298892974854
Item: 167, Location ID: C01xH_IhfK03k5MNyP10RQ_41.870024_-87.673713, lat:41.870024, long:-87.673713, alt2292, time(sec): 16.2487154006958
Item: 168, Location ID: 7KpnrBnrf-OJg0zKhgUKMw_41.854042_-87.675321, lat:41.854042, long:-87.675321, alt2283, time(sec): 17.136301517486572
Item: 169, Location ID: OdRrrvJqUjVjbLCYUD0JKw_41.882376_-87.670128, lat:41.882376, long:-87.670128, alt2279, time(sec): 16.173972129821777
Item: 170, Location ID: yX7G_VWunaKdnJHRcUCxNA_41.886488_-87.681707, lat:41.886488, long:-87.681707, alt2283, time(sec): 16.16160011291504
Item: 171, Location ID: YMRByYCamNg2R6rydYbbJw_41.858264_-87.666848, lat:41.858264, long:-87.666848, alt2283, time(sec): 17.20519757270813
Item: 172, Location ID: cdX0TK15dEnKepdm62FtOA_41.893464_-87.687862, lat:41.893464, long:-87.687862, alt2282, time(sec): 17.192556619644165
