ExpID: 1768691797
Start Location: 0
Location: SanFrancisco_sat
Number of Location: 3000
StartTime: 2026-01-17 18:16:37.688230

Item: 0, Location ID: JiBsEwa47vc1FyQdPQmlFg_37.766795_-122.401839, lat:37.766795, long:-122.401839, alt2105, time(sec): 18.169973373413086
Item: 59, Location ID: S3li4ex6JK0T1yk13CW_xQ_37.787487_-122.433637, lat:37.787487, long:-122.433637, alt2154, time(sec): 17.19537377357483
Item: 60, Location ID: TySBVSR3InOhbsloZz4YDw_37.763938_-122.421153, lat:37.763938, long:-122.421153, alt2115, time(sec): 16.12514066696167
Item: 61, Location ID: aX9ylo7VXbxQEM-t9dfiDw_37.786791_-122.420340, lat:37.786791, long:-122.42034, alt2152, time(sec): 16.12259793281555
Item: 62, Location ID: zkDwHpReV7QlK2N4GQqpfQ_37.757330_-122.403264, lat:37.75733, long:-122.403264, alt2150, time(sec): 16.120314836502075
Item: 63, Location ID: fXqgBz5ev2RBnB4Y9FbjUg_37.754011_-122.416059, lat:37.754011, long:-122.416059, alt2122, time(sec): 17.130857467651367
Item: 64, Location ID: OTEuI32WQLZrY7WJVIyRnA_37.786283_-122.398827, lat:37.786283, long:-122.398827, alt2108, time(sec): 19.115511894226074
Item: 65, Location ID: 6iFKJvzEQ7oUK8wrWos7pw_37.780418_-122.398919, lat:37.780418, long:-122.398919, alt2106, time(sec): 18.142890453338623
Item: 66, Location ID: C2GbDFk0iBJAbJNaY6xWdQ_37.786036_-122.449607, lat:37.786036, long:-122.449607, alt2187, time(sec): 18.177114009857178
Item: 67, Location ID: 8_3U1npF5iS4SEqDMbgY8Q_37.757971_-122.390237, lat:37.757971, long:-122.390237, alt2111, time(sec): 19.152254581451416
Item: 68, Location ID: 3P8mQTDlDXfU_HwfzXcdYQ_37.772057_-122.427285, lat:37.772057, long:-122.427285, alt2154, time(sec): 17.12107276916504
Item: 69, Location ID: y1d8yOhDO2FfatQYPathlw_37.767441_-122.445601, lat:37.767441, long:-122.445601, alt2213, time(sec): 19.21206784248352
Item: 70, Location ID: wSHShL_upoYEE-hHEFVy4A_37.761448_-122.425049, lat:37.761448, long:-122.425049, alt2117, time(sec): 16.15802025794983
Item: 71, Location ID: _a604jEUHaNBiX3XAHYR5w_37.743387_-122.395900, lat:37.743387, long:-122.3959, alt2102, time(sec): 18.105844736099243
Item: 72, Location ID: 1dnSgzCdwnmWkzIT0-qBAw_37.787449_-122.391258, lat:37.787449, long:-122.391258, alt2124, time(sec): 19.155057430267334
Item: 73, Location ID: lus9bJqZ5Vv6YUBF-2-MkA_37.780792_-122.422370, lat:37.780792, long:-122.42237, alt2127, time(sec): 17.16808557510376
Item: 74, Location ID: PZ87F79eG17jKhMpa3lioA_37.763154_-122.396612, lat:37.763154, long:-122.396612, alt2127, time(sec): 18.097442388534546
Item: 75, Location ID: OSOeFSOeH7VvjhylktbIFg_37.748098_-122.438233, lat:37.748098, long:-122.438233, alt2216, time(sec): 18.168290853500366
Item: 76, Location ID: U8_ctS7VErSSqi6abU9qEA_37.762120_-122.415061, lat:37.76212, long:-122.415061, alt2107, time(sec): 17.126973867416382
Item: 77, Location ID: tTXfx5SNICNY5-upssSf6w_37.760607_-122.428322, lat:37.760607, long:-122.428322, alt2129, time(sec): 16.16566038131714
Item: 78, Location ID: e7EV6HKxUIlr7t8j8PJZMw_37.783612_-122.437826, lat:37.783612, long:-122.437826, alt2147, time(sec): 17.14845371246338
Item: 79, Location ID: debxfqm1kHO7XP-4AFrKBg_37.787430_-122.407718, lat:37.78743, long:-122.407718, alt2132, time(sec): 19.138636589050293
Item: 80, Location ID: Mdwz4wM3vkap-SLPj0TCiw_37.760790_-122.420039, lat:37.76079, long:-122.420039, alt2115, time(sec): 16.186479568481445
Item: 81, Location ID: Rbk7bCcdcLXwbb8LVzN89A_37.778817_-122.415352, lat:37.778817, long:-122.415352, alt2126, time(sec): 18.15377378463745
Item: 82, Location ID: _mrTYJECD6wrh61dnP-1jg_37.737691_-122.397487, lat:37.737691, long:-122.397487, alt2111, time(sec): 18.14800000190735
Item: 83, Location ID: d8DukFCif_hPFNfVcl2NJw_37.775589_-122.392995, lat:37.775589, long:-122.392995, alt2107, time(sec): 19.139507055282593
Item: 84, Location ID: uhHV2VWFfFcmkYSUlaUuCw_37.778757_-122.438647, lat:37.778757, long:-122.438647, alt2168, time(sec): 18.126662731170654
Item: 85, Location ID: wt1ucAAYvqy8Q8cNe2jksA_37.751883_-122.424691, lat:37.751883, long:-122.424691, alt2151, time(sec): 18.114748001098633
Item: 86, Location ID: M8DU4K6583rbf39aXbKaew_37.777279_-122.416065, lat:37.777279, long:-122.416065, alt2138, time(sec): 16.15444016456604
Item: 87, Location ID: ZMLyynTN7f6lHBuXmMy7Zw_37.738403_-122.414858, lat:37.738403, long:-122.414858, alt2161, time(sec): 18.155169248580933
Item: 88, Location ID: LduSJbFNJSEXbHU1yyJ2ww_37.757498_-122.446393, lat:37.757498, long:-122.446393, alt2267, time(sec): 18.180901765823364
Item: 89, Location ID: bgmmT7pTU6sMQVG9HLfY-A_37.742346_-122.444577, lat:37.742346, long:-122.444577, alt2218, time(sec): 19.125016927719116
Item: 90, Location ID: 7t2JaJi5qrzidAp0jU1kzg_37.784084_-122.421125, lat:37.784084, long:-122.421125, alt2153, time(sec): 17.115777015686035
Item: 91, Location ID: d-h1orr4hfH5nMTfEgWlJw_37.746155_-122.419512, lat:37.746155, long:-122.419512, alt2122, time(sec): 17.160654544830322
Item: 92, Location ID: GO1jqEnvB6RoG_B3Y4j-OA_37.767792_-122.427988, lat:37.767792, long:-122.427988, alt2133, time(sec): 18.24988031387329
Item: 93, Location ID: mKRaG-1o3fpq3WK6NxBcBg_37.740711_-122.439514, lat:37.740711, long:-122.439514, alt2248, time(sec): 17.117324590682983
Item: 94, Location ID: IUcY5hcjD1NNToRiFFuL1w_37.754088_-122.449711, lat:37.754088, long:-122.449711, alt2314, time(sec): 18.14678168296814
Item: 95, Location ID: Bm5JyP4nBfEDDKp-i-yPsw_37.787626_-122.420122, lat:37.787626, long:-122.420122, alt2151, time(sec): 17.152854204177856
Item: 96, Location ID: HNEW0WKev6xEHfSWGaMo3A_37.780349_-122.417906, lat:37.780349, long:-122.417906, alt2149, time(sec): 16.224006414413452
Item: 97, Location ID: EfjDSKPvwz-8T_ORseNdJw_37.760465_-122.433878, lat:37.760465, long:-122.433878, alt2140, time(sec): 18.147785663604736
Item: 98, Location ID: 4bANsObe25T5l_GDf6aaRg_37.747266_-122.395412, lat:37.747266, long:-122.395412, alt2100, time(sec): 17.116958379745483
Item: 99, Location ID: 8TA2aoS5gBHlqomc7mBTXw_37.788577_-122.436201, lat:37.788577, long:-122.436201, alt2153, time(sec): 17.174325227737427
Item: 100, Location ID: gW-dv8yF_lUvxv7iMeNEGQ_37.766679_-122.395045, lat:37.766679, long:-122.395045, alt2105, time(sec): 17.10973572731018
Item: 101, Location ID: W8o8VSTtzND4lXUXJDfiXQ_37.790152_-122.416472, lat:37.790152, long:-122.416472, alt2175, time(sec): 17.127272367477417
Item: 102, Location ID: YuweHLF5apJGIKt2sHI2fg_37.777112_-122.421326, lat:37.777112, long:-122.421326, alt2118, time(sec): 16.19062328338623
Item: 103, Location ID: GF_Gw15eL1UyTAqvRas2UQ_37.759197_-122.395272, lat:37.759197, long:-122.395272, alt2138, time(sec): 17.11696219444275
Item: 104, Location ID: _UQg8o7e8xkRMTKg3I01Pg_37.766588_-122.444350, lat:37.766588, long:-122.44435, alt2232, time(sec): 17.131691932678223
Item: 105, Location ID: ngGGCtRnYU1-7m3W9y8VeA_37.768064_-122.417839, lat:37.768064, long:-122.417839, alt2106, time(sec): 18.183295726776123
Item: 106, Location ID: qqHTb7V-znSw8XZCB-S18Q_37.779056_-122.406390, lat:37.779056, long:-122.40639, alt2108, time(sec): 19.11300563812256
Item: 107, Location ID: XioAFEdO4gjgqZU5TSrl9w_37.760456_-122.446031, lat:37.760456, long:-122.446031, alt2241, time(sec): 17.20556926727295
Item: 108, Location ID: Z1BgS2xq3PAhqWVGkVOfZw_37.781871_-122.406503, lat:37.781871, long:-122.406503, alt2116, time(sec): 17.149364709854126
Item: 109, Location ID: vWzskUaJ6Vd_DdhtrLLt6A_37.777203_-122.408506, lat:37.777203, long:-122.408506, alt2107, time(sec): 16.154441356658936
Item: 110, Location ID: BKQMM-Wq_9rnrgFg4WsbcA_37.784194_-122.390488, lat:37.784194, long:-122.390488, alt2110, time(sec): 18.174991846084595
Item: 111, Location ID: FcUMmAQHd0KlctdOFJ0S6A_37.755616_-122.417710, lat:37.755616, long:-122.41771, alt2121, time(sec): 17.177052974700928
Item: 112, Location ID: mXca8pi3qzVY7svHq2GaUQ_37.744675_-122.437464, lat:37.744675, long:-122.437464, alt2259, time(sec): 17.124875783920288
Item: 113, Location ID: 63wek1qjf9w--Ws2P3EJ6A_37.777956_-122.418316, lat:37.777956, long:-122.418316, alt2125, time(sec): 16.118080377578735
Item: 114, Location ID: Y4gfv4i_pJ26CwAVpV4_0g_37.788219_-122.409227, lat:37.788219, long:-122.409227, alt2144, time(sec): 18.243294715881348
Item: 115, Location ID: XMER4onMyLPQcIfPxqNmww_37.766079_-122.403256, lat:37.766079, long:-122.403256, alt2106, time(sec): 18.137451171875
Item: 116, Location ID: 1iJyrL9G4QgGJNnZ97eHvQ_37.746631_-122.415711, lat:37.746631, long:-122.415711, alt2142, time(sec): 17.138888835906982
Item: 117, Location ID: 1Z3UTuwOcSWUMdzUHw1Dvg_37.772804_-122.406061, lat:37.772804, long:-122.406061, alt2108, time(sec): 17.23836874961853
Item: 118, Location ID: FkPHFqDcsfnyQ1s7LNQJTQ_37.784877_-122.404665, lat:37.784877, long:-122.404665, alt2135, time(sec): 17.15680170059204
Item: 119, Location ID: FH9KuUZ8C8l7JIhcKBr-cQ_37.784565_-122.427940, lat:37.784565, long:-122.42794, alt2156, time(sec): 18.167972803115845
Item: 120, Location ID: K3zjJf07IBQ-bbKBBti2NQ_37.759182_-122.414769, lat:37.759182, long:-122.414769, alt2109, time(sec): 17.13661479949951
Item: 121, Location ID: 26bX1i0D0S_hu4cD5NXNyA_37.788507_-122.423626, lat:37.788507, long:-122.423626, alt2174, time(sec): 17.113860368728638
Item: 122, Location ID: cygsw2k2DXuCu_M9pOAP0g_37.758321_-122.419001, lat:37.758321, long:-122.419001, alt2119, time(sec): 16.139169454574585
Item: 123, Location ID: yEE1MuGs0r3fkMzSaO03Mg_37.751650_-122.441158, lat:37.75165, long:-122.441158, alt2223, time(sec): 17.18666672706604
Item: 124, Location ID: UKv9SACjQXHoMXqaFG68QA_37.750729_-122.445570, lat:37.750729, long:-122.44557, alt2306, time(sec): 17.217416763305664
Item: 125, Location ID: m03M0bn8dUgIUd9MyURp3w_37.739138_-122.430776, lat:37.739138, long:-122.430776, alt2226, time(sec): 18.11252450942993
Item: 126, Location ID: rSrTdOuJnzOnniChiUreEw_37.771059_-122.392932, lat:37.771059, long:-122.392932, alt2101, time(sec): 18.125321626663208
Item: 127, Location ID: pXVOufApxZUyVOPxDdWPHQ_37.739176_-122.427594, lat:37.739176, long:-122.427594, alt2178, time(sec): 17.09924602508545
Item: 128, Location ID: C5GZl4KCCnhOBt5186JExg_37.743153_-122.443039, lat:37.743153, long:-122.443039, alt2237, time(sec): 17.15964651107788
Item: 129, Location ID: PnPvk8MtZxW6Pc-8IhCiKg_37.754897_-122.398706, lat:37.754897, long:-122.398706, alt2182, time(sec): 18.117867946624756
Item: 130, Location ID: Mpqg5bZJdN5Vhf3xHulFHA_37.764201_-122.405441, lat:37.764201, long:-122.405441, alt2126, time(sec): 16.20219349861145
Item: 131, Location ID: o4bGlit3Id6k23A_XjjWFA_37.753217_-122.441992, lat:37.753217, long:-122.441992, alt2244, time(sec): 16.164294242858887
Item: 132, Location ID: e0GmnuVbCCuoZKW7kVlF0w_37.767507_-122.439273, lat:37.767507, long:-122.439273, alt2227, time(sec): 18.13533878326416
Item: 133, Location ID: uVeZNRlmwRkenLLcltRVPA_37.788904_-122.403558, lat:37.788904, long:-122.403558, alt2137, time(sec): 18.105616807937622
Item: 134, Location ID: HvV6Qr_TUSoWv6pD2pAyHQ_37.778468_-122.425769, lat:37.778468, long:-122.425769, alt2127, time(sec): 17.126488208770752
Item: 135, Location ID: flDXTefc96GEiD3xtoJpOA_37.786938_-122.389807, lat:37.786938, long:-122.389807, alt2111, time(sec): 18.147104740142822
Item: 136, Location ID: NeRReFVH-JdRFhzbk4eknQ_37.790114_-122.423909, lat:37.790114, long:-122.423909, alt2181, time(sec): 16.172507286071777
Item: 137, Location ID: ODPSuOgs-Y9MJ91sY1gksw_37.775157_-122.402491, lat:37.775157, long:-122.402491, alt2105, time(sec): 17.125731706619263
Item: 138, Location ID: 8HgppD9-2-Q4KhxQgkfHgg_37.742080_-122.395244, lat:37.74208, long:-122.395244, alt2103, time(sec): 18.160589933395386
Item: 139, Location ID: TUwa1gbyq_9MZBhrE4ADdg_37.777359_-122.418073, lat:37.777359, long:-122.418073, alt2131, time(sec): 17.13223171234131
Item: 140, Location ID: 5ZJGEYMUGP2Rs6nKYbPAYA_37.768059_-122.423635, lat:37.768059, long:-122.423635, alt2117, time(sec): 17.12885069847107
Item: 141, Location ID: 4yNP47MYwGy75LBrUwNicw_37.789472_-122.413985, lat:37.789472, long:-122.413985, alt2176, time(sec): 18.126774549484253
Item: 142, Location ID: p5Ekc7DKz-sBPDn-G1rqMg_37.782488_-122.392359, lat:37.782488, long:-122.392359, alt2123, time(sec): 17.161490201950073
Item: 143, Location ID: 2QlwHEG_3TV6sRPstdZCIg_37.739624_-122.445527, lat:37.739624, long:-122.445527, alt2282, time(sec): 18.231677532196045
Item: 144, Location ID: -lm9f8FrS2BepEEN4HyA5w_37.750428_-122.412811, lat:37.750428, long:-122.412811, alt2120, time(sec): 17.120392084121704
Item: 145, Location ID: lX-4EfTcZ7vOoUdjIym0mw_37.767964_-122.433481, lat:37.767964, long:-122.433481, alt2155, time(sec): 18.128771543502808
Item: 146, Location ID: M85Z6N02VWfA_wMnC_ijYA_37.741121_-122.437759, lat:37.741121, long:-122.437759, alt2293, time(sec): 18.182042360305786
Item: 147, Location ID: hsH3mCdMJv7jeWQskXNDMw_37.771318_-122.399006, lat:37.771318, long:-122.399006, alt2105, time(sec): 17.09817624092102
Item: 148, Location ID: ReIj_Na870jNns40fizXwQ_37.790237_-122.400865, lat:37.790237, long:-122.400865, alt2142, time(sec): 19.128222227096558
Item: 149, Location ID: nWYxJFTZPVZmnIEnPMl6gw_37.739216_-122.443872, lat:37.739216, long:-122.443872, alt2260, time(sec): 16.126813888549805
Item: 150, Location ID: fVQEOFAeodfIYG_OEC-C8Q_37.764759_-122.393359, lat:37.764759, long:-122.393359, alt2100, time(sec): 18.143134593963623
Item: 151, Location ID: Ra37yrG_ND8YlcBQVZ8AEg_37.782495_-122.407540, lat:37.782495, long:-122.40754, alt2114, time(sec): 18.153862237930298
Item: 152, Location ID: umupb4whike3Q9_RbsH23g_37.786417_-122.397649, lat:37.786417, long:-122.397649, alt2112, time(sec): 17.140008687973022
Item: 153, Location ID: 7pwfW2YzKyIDI-eo_0fGhQ_37.740360_-122.414626, lat:37.74036, long:-122.414626, alt2183, time(sec): 19.180888891220093
Item: 154, Location ID: 883TuVtzyqF3kVVmlHz_-w_37.742668_-122.418518, lat:37.742668, long:-122.418518, alt2163, time(sec): 18.16430163383484
Item: 155, Location ID: TDYZvWoCak5_dhspdeNS2g_37.775025_-122.426286, lat:37.775025, long:-122.426286, alt2133, time(sec): 18.10903286933899
Item: 156, Location ID: wkFOQyC5NyXiX8Ov2j_oXQ_37.776791_-122.404598, lat:37.776791, long:-122.404598, alt2105, time(sec): 17.147993803024292
Item: 157, Location ID: j86tTFDH5R0aTVYV4lU9VQ_37.771855_-122.392060, lat:37.771855, long:-122.39206, alt2103, time(sec): 17.138289213180542
Item: 158, Location ID: 7xOtiLAFEr-lYzQ2cMphhw_37.789947_-122.418101, lat:37.789947, long:-122.418101, alt2167, time(sec): 17.207422494888306
Item: 159, Location ID: -_TCKy8U5ywswqxs1EFrwQ_37.769834_-122.435575, lat:37.769834, long:-122.435575, alt2166, time(sec): 17.11495542526245
Item: 160, Location ID: y-PfjPsRPlLi_5_cUXlUmw_37.787421_-122.394666, lat:37.787421, long:-122.394666, alt2110, time(sec): 17.12475323677063
Item: 161, Location ID: th_PtwTRuOqszlgq-PIfxA_37.766233_-122.427579, lat:37.766233, long:-122.427579, alt2130, time(sec): 17.16312837600708
Item: 162, Location ID: 8xgCECKypxRo0MwORnMPrQ_37.788942_-122.426170, lat:37.788942, long:-122.42617, alt2183, time(sec): 17.175026416778564
Item: 163, Location ID: H5SrttK_qchWRIjgL2t92g_37.777129_-122.431497, lat:37.777129, long:-122.431497, alt2148, time(sec): 17.120925188064575
Item: 164, Location ID: vtwiBdtICI_g_JF5xWtOSw_37.763910_-122.411323, lat:37.76391, long:-122.411323, alt2116, time(sec): 18.303345680236816
Item: 165, Location ID: 2lfp8vVEnzH9VVJQXLs0ZQ_37.744298_-122.416069, lat:37.744298, long:-122.416069, alt2179, time(sec): 17.16158366203308
Item: 166, Location ID: Xp4pkaCHQm6mZcmtFu3dEg_37.788341_-122.430880, lat:37.788341, long:-122.43088, alt2175, time(sec): 17.15055775642395
Item: 167, Location ID: eMK4t9rRLnh1E_Q9TJetjQ_37.764386_-122.404455, lat:37.764386, long:-122.404455, alt2126, time(sec): 17.121777772903442
Item: 168, Location ID: Qd57cdDRrnKipvFMx85fJQ_37.756233_-122.432524, lat:37.756233, long:-122.432524, alt2200, time(sec): 17.14484691619873
Item: 169, Location ID: 4-gvkFy_z3efftSZD-zeCw_37.745243_-122.427801, lat:37.745243, long:-122.427801, alt2147, time(sec): 17.19264507293701
Item: 170, Location ID: z5Fl9hC_HBA3xm4i4mFJQg_37.782109_-122.394872, lat:37.782109, long:-122.394872, alt2112, time(sec): 17.16611647605896
Item: 171, Location ID: ChmfD-jrKhCm3lO2gnQ_Fg_37.761895_-122.407284, lat:37.761895, long:-122.407284, alt2119, time(sec): 16.160390377044678
Item: 172, Location ID: RiG5ONx2DZuPmPX4UhVzNw_37.762927_-122.428067, lat:37.762927, long:-122.428067, alt2128, time(sec): 16.17572259902954
