ExpID: 1766220988
Start Location: 1264
Location: NewYork
Number of Location: 1000
StartTime: 2025-12-20 03:56:28.708620

Item: 1264, Location ID: OouZxOhDOJqLN_XQ8Cw3aA_40.769133_-73.980698, lat:40.769133, long:-73.980698, alt122, time(sec): 100.51431679725647
Item: 1317, Location ID: mi3lctEB7W3rArgwFYNBcw_40.775861_-73.970795, lat:40.775861, long:-73.970795, alt122, time(sec): 92.2081663608551
Item: 1318, Location ID: GUuiL4RK0n1Ghc0FpIGMPA_40.759363_-73.983065, lat:40.759363, long:-73.983065, alt114, time(sec): 110.16664099693298
Item: 1319, Location ID: V9Fzy0VBqqTJl6RWlzTv_A_40.761630_-73.998113, lat:40.76163, long:-73.998113, alt116, time(sec): 94.19463157653809
Item: 1320, Location ID: meD3MUCBIoZDUC8cqlp83g_40.728539_-74.004633, lat:40.728539, long:-74.004633, alt111, time(sec): 99.18390727043152
Item: 1321, Location ID: LU-jZ2wPdRoXw0J-bfPKEw_40.741513_-73.991571, lat:40.741513, long:-73.991571, alt130, time(sec): 107.17201280593872
Item: 1322, Location ID: ZDTMDRoJYeM98Zo6N-XirA_40.780231_-73.951336, lat:40.780231, long:-73.951336, alt130, time(sec): 108.19211864471436
Item: 1323, Location ID: CUMVUYvEBN571o07V3azAg_40.720429_-73.987241, lat:40.720429, long:-73.987241, alt115, time(sec): 98.20205450057983
Item: 1324, Location ID: uRXE25AIbCGh2jrG_zJxXw_40.723407_-74.003575, lat:40.723407, long:-74.003575, alt110, time(sec): 103.19314384460449
Item: 1325, Location ID: 8X5QILJ6ImOF96Jk5D1xaw_40.776667_-73.963047, lat:40.776667, long:-73.963047, alt144, time(sec): 116.18227219581604
Item: 1326, Location ID: on5RYJaCx2AtshpuFZU3OA_40.722928_-73.994642, lat:40.722928, long:-73.994642, alt118, time(sec): 104.20061802864075
Item: 1327, Location ID: lZFilhUftl4kTW716wsYMg_40.714059_-74.009403, lat:40.714059, long:-74.009403, alt165, time(sec): 104.19986057281494
Item: 1328, Location ID: q2EWUdnv5NAUuTYWjggXzw_40.726108_-73.995095, lat:40.726108, long:-73.995095, alt129, time(sec): 104.20422172546387
Item: 1329, Location ID: bPEmg2u8NHvLJ8EXeN4DBA_40.782691_-73.964611, lat:40.782691, long:-73.964611, alt138, time(sec): 87.19845962524414
Item: 1330, Location ID: srXpSFW9iczjCvVwcQbqBw_40.759783_-73.958492, lat:40.759783, long:-73.958492, alt117, time(sec): 96.17211937904358
Item: 1331, Location ID: sDOO0B2aPzokcTM8tUH-Dg_40.717884_-74.002744, lat:40.717884, long:-74.002744, alt117, time(sec): 104.19480395317078
Item: 1332, Location ID: IPDpkJ_U3miBCAgpZUhyvA_40.749818_-73.989908, lat:40.749818, long:-73.989908, alt114, time(sec): 114.1788740158081
Item: 1333, Location ID: Z-WOksCLllaAeDUVlwKWRw_40.778993_-73.977630, lat:40.778993, long:-73.97763, alt137, time(sec): 102.19768857955933
Item: 1334, Location ID: H3ch6A8Gjn0QAPRNB5X72g_40.773612_-73.991184, lat:40.773612, long:-73.991184, alt106, time(sec): 90.17025351524353
Item: 1335, Location ID: DtD3CKXP__OJhtTrlGWlbA_40.759980_-73.986439, lat:40.75998, long:-73.986439, alt124, time(sec): 111.18966269493103
Item: 1336, Location ID: BMAkT7gPOaXUP0R0nuZDmQ_40.753832_-73.974329, lat:40.753832, long:-73.974329, alt117, time(sec): 117.17563271522522
Item: 1337, Location ID: 8raS_tZSM5UfqpqXPbInUw_40.725455_-73.987668, lat:40.725455, long:-73.987668, alt120, time(sec): 99.20448327064514
Item: 1338, Location ID: 3_ZlPbaf399bteSlII5zmA_40.734556_-73.980615, lat:40.734556, long:-73.980615, alt115, time(sec): 103.18089413642883
Item: 1339, Location ID: FnGf96ba5_y5HwAwoZQzsA_40.778693_-73.970974, lat:40.778693, long:-73.970974, alt124, time(sec): 93.21154570579529
Item: 1340, Location ID: J8cbS6SoPjxq_E4PMMiSpA_40.712480_-74.009152, lat:40.71248, long:-74.009152, alt128, time(sec): 118.18356275558472
Item: 1341, Location ID: 9WDsbWl2f17LullsYq_bKw_40.763431_-73.982985, lat:40.763431, long:-73.982985, alt122, time(sec): 117.17841124534607
Item: 1342, Location ID: 60P9BpOW0N1yHYp84nAR9A_40.775416_-73.985785, lat:40.775416, long:-73.985785, alt141, time(sec): 120.19266819953918
Item: 1343, Location ID: HluYvXGesBZbmJg6cuYeIg_40.775392_-73.974697, lat:40.775392, long:-73.974697, alt138, time(sec): 199.18370294570923
Item: 1344, Location ID: HtV22Azf8pcfOKLyC95_dw_40.733584_-73.985046, lat:40.733584, long:-73.985046, alt118, time(sec): 409.1723532676697
Item: 1345, Location ID: I_QbiaMi3SwYB_MsDewC0w_40.774072_-73.982693, lat:40.774072, long:-73.982693, alt100, time(sec): 484.1831097602844
Item: 1346, Location ID: fS6HT4ANGuwk5sxJjR1JZA_40.711942_-73.998692, lat:40.711942, long:-73.998692, alt113, time(sec): 638.2086925506592
Item: 1347, Location ID: rSQjfuUKK8LER8vwFjrK1A_40.773783_-73.967685, lat:40.773783, long:-73.967685, alt121, time(sec): 747.2276713848114
Item: 1348, Location ID: uGnhxgr77pmxZ6oiZJvwOw_40.736704_-73.991158, lat:40.736704, long:-73.991158, alt134, time(sec): 1020.263391494751
Item: 1349, Location ID: lyqMuCOT3dUMPtPq3h6MMg_40.776773_-73.951218, lat:40.776773, long:-73.951218, alt132, time(sec): 107.1903350353241
Item: 1350, Location ID: d4ask7hDWRmB7defy9ovAw_40.743930_-73.987439, lat:40.74393, long:-73.987439, alt138, time(sec): 112.19700384140015
Item: 1351, Location ID: gPvLJOePf8saqzw3wp6Lhw_40.725244_-73.979719, lat:40.725244, long:-73.979719, alt110, time(sec): 100.19129967689514
Item: 1352, Location ID: nRuiOftcilBXS4O2qg-wrg_40.736426_-74.008314, lat:40.736426, long:-74.008314, alt122, time(sec): 112.19331359863281
Item: 1353, Location ID: I2faPMzdgCLgoEFpAVcbXA_40.729264_-73.973516, lat:40.729264, long:-73.973516, alt100, time(sec): 166.1813440322876
Item: 1354, Location ID: laGa17oBQmcnPOlyH3KvBA_40.734136_-74.002510, lat:40.734136, long:-74.00251, alt112, time(sec): 316.16745924949646
Item: 1355, Location ID: NHixcTfu8YLLyaN7lhsHTA_40.718094_-74.001325, lat:40.718094, long:-74.001325, alt116, time(sec): 489.1807367801666
Item: 1356, Location ID: kovvgopWJPT82USNTu2hrA_40.727980_-73.986205, lat:40.72798, long:-73.986205, alt119, time(sec): 583.2119815349579
Item: 1357, Location ID: bYK4GT1e1PEc0TEOmZxwvg_40.725285_-74.009230, lat:40.725285, long:-74.00923, alt104, time(sec): 647.2177472114563
Item: 1358, Location ID: jMiNcOkQhxPUCIxgmJ1Ihw_40.726795_-73.977868, lat:40.726795, long:-73.977868, alt108, time(sec): 734.242479801178
Item: 1359, Location ID: CtWNiHAzKTyN-Xwy2jfU4A_40.749167_-73.999440, lat:40.749167, long:-73.99944, alt108, time(sec): 573.2235341072083
Item: 1360, Location ID: stBGQDimg7DUTdXgoiJHTw_40.703446_-74.009954, lat:40.703446, long:-74.009954, alt106, time(sec): 176.19581413269043
Item: 1361, Location ID: o8drogbd71wxQ18i9kLmaA_40.752330_-74.001594, lat:40.75233, long:-74.001594, alt103, time(sec): 339.16458344459534
Item: 1362, Location ID: 9yP9_njhjhrLpd-VOrSTRg_40.762091_-73.985640, lat:40.762091, long:-73.98564, alt120, time(sec): 628.1993825435638
Item: 1363, Location ID: k8-5zSMrXQYuWvHqOsZhqg_40.757118_-73.989474, lat:40.757118, long:-73.989474, alt119, time(sec): 869.2420694828033
Item: 1364, Location ID: BuSbAtLdVyXggwPW5O6xPw_40.758977_-73.968496, lat:40.758977, long:-73.968496, alt118, time(sec): 1207.2830560207367
Item: 1365, Location ID: vBeHHd6fF_p1CCtlPjnTTQ_40.768902_-73.969642, lat:40.768902, long:-73.969642, alt129, time(sec): 396.1868929862976
Item: 1366, Location ID: azrPium2OBfNBKL6iOaVeA_40.759229_-73.971067, lat:40.759229, long:-73.971067, alt115, time(sec): 285.1762464046478
Item: 1367, Location ID: -j3QHy1yv5pPj44jAckXaw_40.744013_-73.973358, lat:40.744013, long:-73.973358, alt124, time(sec): 349.1794912815094
Item: 1368, Location ID: s1C6O14nvyuTkhwt2S2h9g_40.774285_-73.945324, lat:40.774285, long:-73.945324, alt135, time(sec): 450.19365668296814
Item: 1369, Location ID: K3-IUT784Jpz-EyVj8dJYQ_40.764667_-73.983981, lat:40.764667, long:-73.983981, alt149, time(sec): 790.2203702926636
Item: 1370, Location ID: Yozn9fe1Njh8BApvDP1eaw_40.745718_-73.976021, lat:40.745718, long:-73.976021, alt108, time(sec): 874.245198726654
Item: 1371, Location ID: qbPJuc6-7rFvPKlAGBAALA_40.760607_-73.970464, lat:40.760607, long:-73.970464, alt113, time(sec): 831.2487483024597
Item: 1372, Location ID: KGHZGmnUBMCVu_PLZnLGtA_40.748200_-73.999440, lat:40.7482, long:-73.99944, alt108, time(sec): 118.17720818519592
Item: 1373, Location ID: HI1Gq4Xxa0UCgf6E3iWhAw_40.764947_-73.953131, lat:40.764947, long:-73.953131, alt127, time(sec): 116.20887351036072
Item: 1374, Location ID: y8TzaUVpmI8q3zSM2sJhMQ_40.743387_-73.974697, lat:40.743387, long:-73.974697, alt116, time(sec): 115.18153309822083
Item: 1375, Location ID: 9311SPZmQtf9Ic74XEWGoQ_40.740911_-73.982164, lat:40.740911, long:-73.982164, alt131, time(sec): 123.18666362762451
Item: 1376, Location ID: Hwh0YYqI3RV6LSRGT792cQ_40.732991_-74.006843, lat:40.732991, long:-74.006843, alt113, time(sec): 109.212970495224
Item: 1377, Location ID: 6HbE3kxD5dncQAI0TwsqGg_40.779425_-73.945463, lat:40.779425, long:-73.945463, alt120, time(sec): 103.18912267684937
Item: 1378, Location ID: 31ihfzDbXFB1ZaS2Skqw9A_40.713684_-73.986568, lat:40.713684, long:-73.986568, alt110, time(sec): 113.18415856361389
Item: 1379, Location ID: 0Z718AQfbaQmpziwMOXDRA_40.719246_-74.008097, lat:40.719246, long:-74.008097, alt121, time(sec): 112.19835019111633
Item: 1380, Location ID: rR5VYWVls35f8y8nia331w_40.771202_-73.954069, lat:40.771202, long:-73.954069, alt121, time(sec): 119.19452357292175
Item: 1381, Location ID: ynBLylIuhDZPdOeFG7xIpQ_40.713942_-74.005823, lat:40.713942, long:-74.005823, alt154, time(sec): 124.20432209968567
Item: 1382, Location ID: h8Jd43fLdyeWM_d2nuaXqw_40.719841_-73.976533, lat:40.719841, long:-73.976533, alt108, time(sec): 97.2058629989624
Item: 1383, Location ID: Mbcnj6q8u-5kEAIXCkdCyQ_40.725501_-74.001140, lat:40.725501, long:-74.00114, alt112, time(sec): 110.20666289329529
Item: 1384, Location ID: QobVnbpPAUA-ZY1whr-90Q_40.728433_-73.989201, lat:40.728433, long:-73.989201, alt118, time(sec): 116.18361210823059
Item: 1385, Location ID: BfDPetWsjG920heu_HgyPw_40.756519_-73.982921, lat:40.756519, long:-73.982921, alt120, time(sec): 137.15948033332825
Item: 1386, Location ID: cfWpnjSaC_tZZTfBIsVaXQ_40.777452_-73.964538, lat:40.777452, long:-73.964538, alt124, time(sec): 118.19170618057251
Item: 1387, Location ID: zVKlslEa7-Ril3h7sjP7Ug_40.732774_-73.987563, lat:40.732774, long:-73.987563, alt124, time(sec): 120.1902527809143
Item: 1388, Location ID: Z0-RO0TtsSzh20ZUWbhtJw_40.731956_-73.998856, lat:40.731956, long:-73.998856, alt121, time(sec): 108.188960313797
Item: 1389, Location ID: 1OQp3TD_pNicGyXV18eBVQ_40.774132_-73.992449, lat:40.774132, long:-73.992449, alt103, time(sec): 94.1985981464386
Item: 1390, Location ID: eCDfasXid6_sG10vDBd8Hw_40.763949_-73.971151, lat:40.763949, long:-73.971151, alt172, time(sec): 130.1841254234314
Item: 1391, Location ID: H9WVXFOju8RHablfkfgrjQ_40.757977_-73.959101, lat:40.757977, long:-73.959101, alt101, time(sec): 63.21081233024597
Item: 1392, Location ID: FUb6Sg5L1gfFQS4cl6PSsQ_40.767178_-73.954507, lat:40.767178, long:-73.954507, alt118, time(sec): 122.19138789176941
Item: 1393, Location ID: XkK09FNVJoC5jADF_1xiFg_40.765458_-73.995568, lat:40.765458, long:-73.995568, alt109, time(sec): 104.17876172065735
Item: 1394, Location ID: ZLNW3RfccHMJTOUPfCNqCQ_40.743903_-73.975918, lat:40.743903, long:-73.975918, alt108, time(sec): 118.18867564201355
Item: 1395, Location ID: jJ473kFROhkmMdPdWYo9QQ_40.779057_-73.963502, lat:40.779057, long:-73.963502, alt147, time(sec): 111.19594168663025
Item: 1396, Location ID: 0sGsyqSNWZtn8imAGgSE1w_40.750392_-73.968684, lat:40.750392, long:-73.968684, alt111, time(sec): 112.18345880508423
Item: 1397, Location ID: mTqL6N5WJyN4zXA3KILkDw_40.758000_-73.979805, lat:40.758, long:-73.979805, alt122, time(sec): 134.16903948783875
Item: 1398, Location ID: 5KEiyLw2ACC4Qdlg08W_tA_40.704615_-74.018296, lat:40.704615, long:-74.018296, alt102, time(sec): 89.20021867752075
Item: 1399, Location ID: Ldyi4lb-Y3gYREWaRElpYw_40.732007_-73.984129, lat:40.732007, long:-73.984129, alt118, time(sec): 116.19329881668091
Item: 1400, Location ID: HskZO4oJrq4j91FMGU9wuQ_40.714121_-73.982062, lat:40.714121, long:-73.982062, alt116, time(sec): 113.19194531440735
Item: 1401, Location ID: SI8rigfQ-oW3Hu_Xw4dUvQ_40.706423_-74.017831, lat:40.706423, long:-74.017831, alt102, time(sec): 95.22568917274475
Item: 1402, Location ID: -IqugbVDyhpU3SW136I69g_40.733985_-73.981050, lat:40.733985, long:-73.98105, alt112, time(sec): 118.2059268951416
Item: 1403, Location ID: c2L8N23IBu3udLXGfd-FgQ_40.752334_-74.003507, lat:40.752334, long:-74.003507, alt109, time(sec): 63.214800119400024
Item: 1404, Location ID: qfKMxmovD_dy2Kt3T0u17g_40.729381_-74.001603, lat:40.729381, long:-74.001603, alt116, time(sec): 112.19406723976135
Item: 1405, Location ID: VyW-TY_znB_p4gy8Nfh4Mw_40.730346_-74.010667, lat:40.730346, long:-74.010667, alt105, time(sec): 91.1960802078247
Item: 1406, Location ID: G4e4YfNvT5t_tzA8EHftGw_40.775168_-73.967784, lat:40.775168, long:-73.967784, alt117, time(sec): 107.19784593582153
Item: 1407, Location ID: WLif9PYzvtgtCU5npeg-Tw_40.747486_-73.980233, lat:40.747486, long:-73.980233, alt133, time(sec): 119.17107725143433
Item: 1408, Location ID: D94VcSK8gjN5CuhTGralJQ_40.739298_-73.988239, lat:40.739298, long:-73.988239, alt136, time(sec): 130.19527578353882
Item: 1409, Location ID: HeAuAWZ6yMilqnc69qwBNg_40.745892_-73.973709, lat:40.745892, long:-73.973709, alt101, time(sec): 111.17767786979675
Item: 1410, Location ID: iRZnLvvJ9CoP9Nf2OxDZjg_40.715787_-73.977278, lat:40.715787, long:-73.977278, alt114, time(sec): 95.21075677871704
Item: 1411, Location ID: xJJ8HbKWUdzw0ReqzAwbMg_40.739602_-73.996193, lat:40.739602, long:-73.996193, alt128, time(sec): 119.17896270751953
Item: 1412, Location ID: hCQTEIe-MzECsAWOIEueFA_40.756033_-73.969305, lat:40.756033, long:-73.969305, alt130, time(sec): 119.1751537322998
Item: 1413, Location ID: yKdAMkIRELWGPDxBvFprzA_40.782355_-73.962854, lat:40.782355, long:-73.962854, alt138, time(sec): 98.191326379776
Item: 1414, Location ID: uyft8vyiOmloz4Jj_y4JHg_40.750760_-73.980337, lat:40.75076, long:-73.980337, alt163, time(sec): 136.1876027584076
Item: 1415, Location ID: kr0heU1zuBhYT1j00kLAHg_40.766670_-73.978443, lat:40.76667, long:-73.978443, alt123, time(sec): 115.16387224197388
Item: 1416, Location ID: VMoLN-ACXovVk9pXgm5gOw_40.767798_-73.953080, lat:40.767798, long:-73.95308, alt128, time(sec): 112.19744157791138
Item: 1417, Location ID: sOsix9XbkXU19Ic5wMI7og_40.707432_-74.007184, lat:40.707432, long:-74.007184, alt111, time(sec): 124.17619681358337
Item: 1418, Location ID: 7G2W6rrkQnSfV7TvoeQg9A_40.711155_-74.016327, lat:40.711155, long:-74.016327, alt107, time(sec): 97.20142865180969
Item: 1419, Location ID: mrheI8kT7ALHMZwWjNkHoA_40.749073_-73.974360, lat:40.749073, long:-73.97436, alt113, time(sec): 115.15506219863892
Item: 1420, Location ID: XJnlihSS-rHto5rAWq4ngg_40.720664_-74.000297, lat:40.720664, long:-74.000297, alt119, time(sec): 153.18696784973145
Item: 1421, Location ID: yoXY3_dTUff0mah1eWq_WA_40.723682_-73.979706, lat:40.723682, long:-73.979706, alt106, time(sec): 101.1902916431427
Item: 1422, Location ID: 4I_UV0zbXd_VGoGCdcDMFQ_40.701450_-74.011367, lat:40.70145, long:-74.011367, alt102, time(sec): 101.20009064674377
Item: 1423, Location ID: qx0IxM4DKXMVsSMk4YgIkw_40.729565_-73.986309, lat:40.729565, long:-73.986309, alt120, time(sec): 108.18317174911499
Item: 1424, Location ID: MjQjDVAOJ_KUZa2tUjafEg_40.732562_-74.001007, lat:40.732562, long:-74.001007, alt114, time(sec): 106.18728184700012
Item: 1425, Location ID: i0ApXrGQvd-H-wddlFD3Qw_40.777434_-73.970145, lat:40.777434, long:-73.970145, alt127, time(sec): 99.20306849479675
Item: 1426, Location ID: A6boII3WucAjqqXAyQLafA_40.756554_-73.960833, lat:40.756554, long:-73.960833, alt157, time(sec): 107.21336698532104
Item: 1427, Location ID: xYSeGy89OF2ZtewJPURzVA_40.775736_-73.962834, lat:40.775736, long:-73.962834, alt138, time(sec): 114.20360088348389
Item: 1428, Location ID: lrPW7llDYYaaS2qKG2oX0w_40.744947_-74.002503, lat:40.744947, long:-74.002503, alt112, time(sec): 111.20891761779785
Item: 1429, Location ID: F_rzSGSCYgwmlmP1_SbZ1A_40.774399_-73.987359, lat:40.774399, long:-73.987359, alt123, time(sec): 109.19858384132385
Item: 1430, Location ID: Q7jMGtlDcncX8BHRFWleDg_40.731986_-74.009891, lat:40.731986, long:-74.009891, alt108, time(sec): 95.19438290596008
Item: 1431, Location ID: GITNhHhcsoBBMdXSNMvW9A_40.747861_-74.006590, lat:40.747861, long:-74.00659, alt106, time(sec): 104.20689535140991
Item: 1432, Location ID: CNG2-I3CIbG8hJA5J3QosQ_40.778856_-73.948070, lat:40.778856, long:-73.94807, alt124, time(sec): 105.21042847633362
Item: 1433, Location ID: -GiMNLZiyHb-JLe6dmguBg_40.736540_-73.990766, lat:40.73654, long:-73.990766, alt126, time(sec): 123.18731737136841
Item: 1434, Location ID: 7T4P8-qBbmwvQBl7KJGhIw_40.766880_-73.995060, lat:40.76688, long:-73.99506, alt101, time(sec): 99.20053029060364
Item: 1435, Location ID: RdqN8uUCe0ldvotTbqfhKQ_40.751739_-73.978798, lat:40.751739, long:-73.978798, alt122, time(sec): 123.15485835075378
Item: 1436, Location ID: vzgRvZ5KHq9RG4nEamiWug_40.718593_-74.004280, lat:40.718593, long:-74.00428, alt113, time(sec): 128.18896651268005
Item: 1437, Location ID: SuDOJFeDVP3ava1wfYHHeA_40.762472_-73.964883, lat:40.762472, long:-73.964883, alt122, time(sec): 217.17165422439575
